,id,dest_type,lon,lat
0,0,supermarket,-95.64883089999995,29.87798700000008
1,1,supermarket,-95.39186829999994,29.74298770000007
2,2,supermarket,-95.18366769999994,30.05301280000003
3,3,supermarket,-95.63426839999994,30.09204820000008
4,4,supermarket,-95.62332809999998,29.60002780000008
5,5,supermarket,-95.55150309999999,29.76702960000006
6,6,supermarket,-95.55783339999994,29.62164490000004
7,7,supermarket,-95.52732819999994,30.02222940000007
8,8,supermarket,-95.09728979999994,29.66393450000004
9,9,supermarket,-95.12463849999995,29.68108970000003
10,10,supermarket,-95.41511829999996,29.69022570000004
11,11,supermarket,-95.41116929999998,29.73920040000007
12,12,supermarket,-95.38570969999995,29.86064580000004
13,13,supermarket,-95.48348299999998,29.69883600000003
14,14,supermarket,-95.49133499999994,29.68755400000003
15,15,supermarket,-95.14492499999994,29.56585640000003
16,16,supermarket,-95.64166409999996,29.70569970000003
17,17,supermarket,-95.64585639999996,29.60802140000004
18,18,supermarket,-95.52324319999997,29.82259160000007
19,19,supermarket,-95.32844799999998,29.69334800000007
20,20,supermarket,-95.52494419999994,29.82108780000004
21,21,supermarket,-95.41120649999999,29.78963190000007
22,22,supermarket,-95.71644799999996,29.86065300000007
23,23,supermarket,-95.50766599999997,29.67402300000003
24,24,supermarket,-95.43406459999994,30.02184440000008
25,25,supermarket,-95.40612199999998,29.87117900000004
26,26,supermarket,-95.38835419999998,30.04869650000006
27,27,supermarket,-95.21337539999996,29.58634440000003
28,28,supermarket,-95.36163109999995,29.75432550000005
29,29,supermarket,-95.55270999999999,30.11459810000002
30,30,supermarket,-95.59943669999996,29.77114200000005
31,31,supermarket,-95.53003799999999,29.67233400000003
32,32,supermarket,-95.60224949999997,29.91994420000003
33,33,supermarket,-95.16137499999996,29.64661200000006
34,34,supermarket,-95.62493209999997,30.07581910000005
35,35,supermarket,-95.12477489999998,29.55859300000003
36,36,supermarket,-95.14012039999994,29.56023610000005
37,37,supermarket,-95.79830499999997,29.75049600000006
38,38,supermarket,-95.31284619999997,29.71171320000008
39,39,supermarket,-95.49999889999998,29.75246690000006
40,40,supermarket,-95.12057119999997,29.57797580000005
41,41,supermarket,-95.29570919999998,29.71821830000005
42,42,supermarket,-95.72202629999998,29.87816960000004
43,43,supermarket,-95.18713149999996,30.06667890000006
44,44,supermarket,-95.71700909999998,29.77943370000003
45,45,supermarket,-95.71605409999995,29.78215510000007
46,46,supermarket,-95.71674179999997,29.78928770000005
47,47,supermarket,-95.72131409999997,29.79117090000005
48,48,supermarket,-95.74909589999999,29.78097320000006
49,49,supermarket,-95.48414959999997,29.99820660000006
50,50,supermarket,-95.52535149999994,29.59739650000006
51,51,supermarket,-95.12677579999996,29.60611480000006
52,52,supermarket,-95.47757029999997,29.60788770000005
53,53,supermarket,-95.34819719999996,29.55809320000003
54,54,supermarket,-95.21451399999995,30.06933310000005
55,55,supermarket,-95.64467539999998,29.83686580000006
56,56,supermarket,-95.64839709999995,29.83562220000005
57,57,supermarket,-95.40267219999998,29.73774660000004
58,58,supermarket,-95.70464059999995,29.83226620000005
59,59,supermarket,-95.70856999999995,29.83167290000006
60,60,supermarket,-95.46187209999994,29.74959460000002
61,61,supermarket,-95.09733749999998,29.66716800000006
62,62,supermarket,-95.63898749999998,30.00303580000008
63,63,supermarket,-95.03219359999997,29.65356780000008
64,64,supermarket,-95.05940939999994,29.56732220000004
65,65,supermarket,-95.52565379999999,29.81054100000006
66,66,supermarket,-95.41590969999999,29.80209160000004
67,67,supermarket,-95.62617099999994,29.73408900000004
68,68,supermarket,-95.40979559999994,29.82295800000003
69,69,supermarket,-95.46633159999999,29.59457960000003
70,70,supermarket,-95.70027839999995,29.88099010000008
71,71,supermarket,-95.68465369999996,29.90455560000004
72,72,supermarket,-95.77018959999998,29.81265070000006
73,73,supermarket,-95.67028149999999,29.86579490000003
74,74,supermarket,-95.68399839999995,29.86672560000005
75,75,supermarket,-95.54688669999996,29.70585160000007
76,76,supermarket,-95.62479189999999,29.73811540000003
77,77,supermarket,-95.66713189999996,29.87847320000003
78,78,supermarket,-95.57739809999998,29.70136590000004
79,79,supermarket,-95.28313099999997,29.57334500000007
80,80,supermarket,-95.17644399999995,29.99567700000006
81,81,supermarket,-95.40598199999994,30.06435300000004
82,82,supermarket,-95.06566599999996,29.89437800000007
83,83,supermarket,-95.12559129999994,29.49904410000005
84,84,supermarket,-95.73106099999995,29.75862000000006
85,85,supermarket,-95.61739999999998,29.65210000000008
86,86,supermarket,-95.68057899999997,29.94238000000007
87,87,supermarket,-95.53002299999997,29.65700600000002
88,88,supermarket,-95.23762399999998,29.63080700000006
89,89,supermarket,-95.56131799999997,29.67926700000004
90,90,supermarket,-95.51169199999998,29.73548500000004
91,91,supermarket,-95.28348699999998,30.00900100000007
92,92,supermarket,-95.17710429999994,29.76803230000007
93,93,supermarket,-95.45483839999997,29.74146830000007
94,94,supermarket,-95.68788459999996,29.81118860000004
95,95,supermarket,-95.68281149999996,29.84952630000004
96,96,supermarket,-95.68246449999998,29.85358160000004
97,97,supermarket,-95.58270629999998,29.64648180000006
98,98,supermarket,-95.39165989999998,29.88267140000005
99,99,supermarket,-95.40439669999995,29.91616000000005
100,100,supermarket,-95.48579849999999,29.91610140000006
101,101,supermarket,-95.52098339999998,29.79122510000008
102,102,supermarket,-95.64638789999998,29.86166000000003
103,103,supermarket,-95.50162789999996,29.75274660000002
104,104,supermarket,-94.97984879999996,29.79545330000008
105,105,supermarket,-95.17379069999998,29.99688210000005
106,106,supermarket,-95.40886219999999,29.80736130000003
