,id,dest_type,lon,lat
51,51,supermarket,-104.905396969,39.69771348000006
52,52,supermarket,-105.102835442,39.80046317600005
53,53,supermarket,-104.9112008559999,39.70073827500005
54,54,supermarket,-104.985631828,39.69696634700006
55,55,supermarket,-104.749881623,39.98872546300004
56,56,supermarket,-104.867552801,39.73928971400005
57,57,supermarket,-104.844484355,39.66108325000005
58,58,supermarket,-104.9979428,39.73732290000004
59,59,supermarket,-105.0512763,39.65468240000007
60,60,supermarket,-104.9287588,39.59439150000003
61,61,supermarket,-104.8840648,39.62660820000008
62,62,supermarket,-104.9897933,39.61215390000007
63,63,supermarket,-105.0924146,39.61517540000006
64,64,supermarket,-105.1114858,39.62572940000007
65,65,supermarket,-105.1075531,39.62320090000003
66,66,supermarket,-104.9775238,39.74890530000005
67,67,supermarket,-105.0219671,39.67756740000004
68,68,supermarket,-105.0211609,39.68005430000005
69,69,supermarket,-105.0243374999999,39.75563700000004
70,70,supermarket,-104.9424246,39.67905170000006
71,71,supermarket,-104.9394308,39.66415880000005
72,72,supermarket,-104.9618538,39.59177780000005
73,73,supermarket,-105.0804403,39.68975030000007
74,74,supermarket,-105.0831166999999,39.68152670000006
75,75,supermarket,-104.9396250999999,39.70072240000007
76,76,supermarket,-104.8481752,39.66064880000005
77,77,supermarket,-104.8480557999999,39.66091720000003
78,78,supermarket,-104.9587488,39.59383260000004
79,79,supermarket,-104.8690002,39.67540330000003
80,80,supermarket,-104.8674539,39.67552090000004
81,81,supermarket,-105.0521621999999,39.69086580000004
82,82,supermarket,-105.0418786,39.69044060000004
83,83,supermarket,-105.0257988,39.68148780000007
84,84,supermarket,-105.0556773,39.82572000000005
85,85,supermarket,-104.9780484999999,39.74301960000003
86,86,supermarket,-104.9605814,39.65364850000003
87,87,supermarket,-104.9142113999999,39.65198170000008
88,88,supermarket,-104.9017555999999,39.65201580000007
89,89,supermarket,-104.9148823,39.66641910000004
90,90,supermarket,-104.9424537,39.68707560000007
91,91,supermarket,-104.8628321,39.59103340000007
92,92,supermarket,-104.9571152999999,39.60925700000007
93,93,supermarket,-104.9721059,39.67740130000004
94,94,supermarket,-104.9402919999999,39.72893970000007
95,95,supermarket,-104.8791611999999,39.65140230000003
96,96,supermarket,-104.8618334,39.66852320000004
97,97,supermarket,-104.8631137,39.66577510000008
98,98,supermarket,-104.8640561,39.66719530000006
99,99,supermarket,-104.9009058,39.72048670000004
100,100,supermarket,-104.7744953,39.76209020000005
101,101,supermarket,-104.9727571,39.76407960000006
102,102,supermarket,-104.9147401,39.67583610000003
103,103,supermarket,-104.8759726,39.73987190000003
104,104,supermarket,-104.8123663,39.74164610000003
105,105,supermarket,-104.8496238,39.72646220000007
106,106,supermarket,-104.8442755,39.72705010000004
107,107,supermarket,-104.8461674,39.72854070000005
108,108,supermarket,-104.9986375,39.75855570000004
109,109,supermarket,-104.9987602,39.75725830000005
110,110,supermarket,-104.9935601,39.76546200000007
111,111,supermarket,-104.9444921,39.74045160000003
112,112,supermarket,-104.9883675,39.62437100000005
113,113,supermarket,-105.0987139,39.73912570000005
114,114,supermarket,-105.0981414999999,39.73980090000003
115,115,supermarket,-105.0183431,39.76174630000003
116,116,supermarket,-105.044584,39.76988140000003
117,117,supermarket,-104.9880573,39.72543050000007
118,118,supermarket,-105.0803896,39.72220130000005
119,119,supermarket,-104.9790738,39.73938600000002
120,120,supermarket,-104.8738448999999,39.67648360000004
121,121,supermarket,-104.9021006,39.67705880000005
122,122,supermarket,-104.9029002999999,39.67556100000007
123,123,supermarket,-104.9032235,39.67540100000008
124,124,supermarket,-104.9735305,39.73111200000005
125,125,supermarket,-104.9827266999999,39.72698760000003
126,126,supermarket,-105.0541795,39.77035580000006
127,127,supermarket,-105.0537103,39.71890660000003
128,128,supermarket,-105.0136758,39.71041660000003
