,geoid10,population,supermarket
1866,170310312004003,305.0,251.2
1867,170310312004004,279.0,238.7
1868,170310312004005,365.0,180.3
1869,170310313001000,,833.3
1870,170310313001001,,973.3
1871,170310313001002,,788.1
1872,170310313001003,,542.7
1873,170310313001004,,584.8
1874,170310313001005,,356.2
1875,170310313001006,1.0,631.6
1876,170310313001007,723.0,454.7
1877,170310313001008,111.0,454.2
1878,170310313001009,599.0,331.7
1879,170310313002000,644.0,535.8
1880,170310313002001,236.0,326.6
1881,170310313002002,123.0,382.6
1882,170310313002003,84.0,449.1
1883,170310313002004,177.0,636.1
1884,170310313003000,593.0,325.4
1885,170310313003001,53.0,363.1
1886,170310313003002,10.0,249.3
1887,170310313004000,198.0,277.0
1888,170310313004001,225.0,491.0
1889,170310313004002,272.0,956.9
1890,170310313004003,228.0,707.2
1891,170310313004004,439.0,816.5
1892,170310313004005,389.0,870.4
1893,170310313004006,629.0,619.9
1894,170310313005000,,293.3
1895,170310313005001,721.0,431.4
1896,170310313005002,366.0,485.9
1897,170310313005003,255.0,330.6
1898,170310314001000,138.0,714.4
1899,170310314001001,1194.0,635.3
1900,170310314002000,495.0,970.0
1901,170310314002001,140.0,823.9
1902,170310314002002,,881.7
1903,170310314002003,,982.8
1904,170310314002004,2.0,1110.7
1905,170310314003000,,686.9
1906,170310314003001,3.0,714.6
1907,170310314003002,,888.3
1908,170310314003003,770.0,858.2
1909,170310314003004,300.0,779.7
1910,170310314004000,,1599.8
1911,170310314004001,,2231.2
1912,170310314004002,,1191.5
1913,170310314004003,,1870.8
1914,170310314004004,,2191.3
1915,170310314004005,,1311.2
1916,170310314004006,,1289.2
1917,170310314004007,1.0,1133.8
1918,170310314004008,4.0,1010.7
1919,170310314004009,,1098.2
1920,170310314004010,111.0,931.3
1921,170310314005000,1.0,1061.0
1922,170310314005001,,1067.6
1923,170310314005002,349.0,1163.1
1924,170310314005003,198.0,978.3
1925,170310314005004,174.0,1008.3
1926,170310314005005,326.0,1075.0
1927,170310314005006,43.0,735.7
1928,170310314006000,,1364.8
1929,170310314006001,,1203.1
1930,170310314006002,,918.2
1931,170310314006003,2.0,955.1
1932,170310314006004,,596.3
1933,170310314006005,899.0,532.2
1934,170310315011000,66.0,856.4
1935,170310315011001,14.0,869.1
1936,170310315011002,255.0,700.8
1937,170310315011003,188.0,730.1
1938,170310315011004,212.0,647.4
1939,170310315011005,191.0,593.2
1940,170310315012000,374.0,875.5
1941,170310315012001,50.0,718.1
1942,170310315012002,1003.0,931.8
1943,170310315012003,422.0,955.1
1944,170310315012004,137.0,985.8
1945,170310315013000,,925.1
1946,170310315013001,51.0,877.1
1947,170310315013002,561.0,916.3
1948,170310315013003,251.0,748.0
1949,170310315013004,,697.2
1950,170310315013005,83.0,825.4
1951,170310315013006,225.0,775.6
1952,170310315021000,37.0,541.7
1953,170310315021001,190.0,443.3
1954,170310315021002,195.0,439.0
1955,170310315021003,7.0,316.4
1956,170310315021004,71.0,307.8
1957,170310315021005,146.0,343.3
1958,170310315021006,130.0,337.7
1959,170310315021007,435.0,294.3
1960,170310315021008,100.0,294.7
1961,170310315021009,144.0,263.0
1962,170310315022000,361.0,613.8
1963,170310315022001,75.0,538.8
1964,170310315022002,30.0,560.9
1965,170310315022003,,415.6
1966,170310315022004,188.0,438.8
1967,170310315022005,464.0,443.4
1968,170310315023000,1181.0,614.2
1969,170310315023001,600.0,540.9
1970,170310317001000,233.0,432.0
1971,170310317001001,135.0,489.6
1972,170310317001002,142.0,574.2
1973,170310317001003,372.0,629.4
1974,170310317001004,292.0,706.9
1975,170310317001005,205.0,753.0
1976,170310317001006,254.0,843.2
1977,170310317001007,130.0,829.2
1978,170310317001008,114.0,778.6
1979,170310317001009,130.0,731.2
1980,170310317002000,246.0,635.1
1981,170310317002001,108.0,693.2
1982,170310317002002,172.0,758.2
1983,170310317002003,235.0,823.8
1984,170310317002004,133.0,882.7
1985,170310317002005,157.0,945.0
1986,170310317002006,290.0,938.3
1987,170310317002007,155.0,1032.4
1988,170310317002008,116.0,980.7
1989,170310317002009,67.0,973.5
1990,170310317003000,228.0,838.0
1991,170310317003001,247.0,952.7
1992,170310317003002,228.0,1004.5
1993,170310317003003,220.0,1064.6
1994,170310317003004,271.0,1128.4
1995,170310317003005,167.0,1196.7
1996,170310317003006,148.0,1232.8
1997,170310317003007,79.0,1229.4
1998,170310317003008,26.0,1135.1
1999,170310317004000,171.0,704.3
2000,170310317004001,77.0,760.6
2001,170310317004002,198.0,818.5
2002,170310317004003,338.0,869.4
2003,170310317004004,181.0,980.2
2004,170310317004005,74.0,1166.8
2005,170310317004006,26.0,1172.5
2006,170310317004007,132.0,1134.1
2007,170310317004008,73.0,1174.4
2008,170310318001000,27.0,629.3
2009,170310318001001,,560.7
2010,170310318001002,,606.1
2011,170310318001003,115.0,560.0
2012,170310318001004,123.0,497.7
2013,170310318001005,119.0,432.0
2014,170310318001006,165.0,361.9
2015,170310318001007,75.0,302.2
2016,170310318001008,63.0,235.5
2017,170310318001009,,438.6
2018,170310318001010,116.0,504.9
2019,170310318001011,127.0,565.5
2020,170310318001012,134.0,634.4
2021,170310318001013,213.0,699.4
2022,170310318001014,105.0,761.9
2023,170310318001015,366.0,965.6
2024,170310318001016,72.0,902.4
2025,170310319001000,50.0,1141.7
2026,170310319001001,112.0,1154.3
2027,170310319001002,117.0,1094.4
2028,170310319001003,143.0,973.2
2029,170310319001004,184.0,962.3
2030,170310319001005,150.0,898.7
2031,170310319001006,170.0,833.5
2032,170310319001007,51.0,767.8
2033,170310319001008,104.0,705.0
2034,170310319001009,13.0,639.5
2035,170310319002000,107.0,1247.9
2036,170310319002001,168.0,1255.0
2037,170310319002002,117.0,1294.4
2038,170310319002003,106.0,1174.6
2039,170310319002004,202.0,1136.9
2040,170310319002005,142.0,1008.9
2041,170310319002006,70.0,1035.9
2042,170310319002007,60.0,970.1
2043,170310319002008,96.0,906.9
2044,170310319002009,11.0,841.8
2045,170310319002010,131.0,1201.4
2046,170310321001000,586.0,339.8
2047,170310321001001,349.0,29.8
2048,170310321001002,116.0,45.9
2049,170310321001003,463.0,505.8
2050,170310321001004,158.0,434.5
2051,170310321001005,15.0,536.9
2052,170310321002000,,209.1
2053,170310321002001,413.0,425.9
2054,170310321002002,356.0,359.6
2055,170310321002003,,530.0
2056,170310321002004,409.0,415.4
2057,170310321003000,255.0,477.2
2058,170310321003001,110.0,738.2
2059,170310321003002,98.0,661.8
2060,170310321003003,247.0,676.9
2061,170310321003004,467.0,869.3
2062,170310321003005,545.0,928.9
2063,170310321004000,1496.0,586.0
2064,170310321005000,346.0,737.1
2065,170310321005001,387.0,951.3
2066,170310321005002,,947.3
2067,170310321005003,14.0,941.4
2068,170310321005004,,1011.2
2069,170310321005005,,888.5
2070,170310321005006,222.0,776.8
2071,170310401001000,,1130.2
2072,170310401001001,30.0,1626.4
2073,170310401001002,93.0,921.7
2074,170310401001003,,1101.5
2075,170310401001004,,1173.9
2076,170310401001005,,998.1
2077,170310401001006,,896.6
2078,170310401001007,,724.8
2079,170310401001008,,554.0
2080,170310401001009,,932.9
2081,170310401001010,,845.8
2082,170310401001011,,962.4
2083,170310401001012,,1035.6
2084,170310401001013,23.0,857.2
2085,170310401001014,103.0,976.2
2086,170310401001015,74.0,1150.0
2087,170310401001016,83.0,1171.1
2088,170310401001017,,1186.3
2089,170310401001018,,1211.8
2090,170310401001019,,1133.7
2091,170310401001020,236.0,1094.0
2092,170310401001021,,1107.4
2093,170310401001022,26.0,964.8
2094,170310401001023,20.0,1015.8
2095,170310401001024,41.0,1075.7
2096,170310401001025,57.0,1199.5
2097,170310401001026,35.0,1246.9
2098,170310401001027,51.0,1126.4
2099,170310401001028,75.0,1072.5
2100,170310401001029,37.0,1173.5
2101,170310401001030,41.0,1176.0
2102,170310401001031,43.0,1195.9
2103,170310401001032,140.0,1128.3
2104,170310401001033,83.0,1051.6
2105,170310401001034,62.0,1101.2
2106,170310401001035,57.0,1005.2
2107,170310401002000,52.0,1108.5
2108,170310401002001,39.0,1136.9
2109,170310401002002,52.0,1196.1
2110,170310401002003,56.0,1130.9
2111,170310401002004,90.0,1055.2
2112,170310401002005,87.0,979.7
2113,170310401002006,37.0,828.7
2114,170310401002007,36.0,876.8
2115,170310401002008,43.0,877.3
2116,170310401002009,142.0,1077.2
2117,170310401002010,104.0,1152.9
2118,170310401002011,118.0,1055.6
2119,170310401002012,149.0,1227.6
2120,170310401002013,76.0,1159.8
2121,170310401002014,53.0,1035.6
2122,170310401002015,64.0,1086.5
2123,170310401002016,53.0,1084.1
2124,170310401002017,57.0,1246.9
2125,170310401002018,33.0,927.1
2126,170310401002019,59.0,1109.1
2127,170310401002020,61.0,984.4
2128,170310401002021,94.0,1196.6
2129,170310401003000,51.0,918.3
2130,170310401003001,48.0,711.0
2131,170310401003002,31.0,644.3
2132,170310401003003,,747.1
2133,170310401003004,34.0,807.2
2134,170310401003005,55.0,924.9
2135,170310401003006,49.0,874.9
2136,170310401003007,72.0,829.9
2137,170310401003008,31.0,676.3
2138,170310401003009,37.0,574.6
2139,170310401003010,18.0,479.3
2140,170310401003011,35.0,498.9
2141,170310401003012,,388.3
2142,170310401003013,41.0,546.3
2143,170310401003014,92.0,723.5
2144,170310401003015,89.0,676.3
2145,170310401003016,56.0,522.5
2146,170310401003017,74.0,724.1
2147,170310401003018,161.0,774.8
2148,170310401003019,46.0,581.5
2149,170310402011000,55.0,425.2
2150,170310402011001,42.0,590.6
2151,170310402011002,162.0,575.0
2152,170310402011003,12.0,536.9
2153,170310402011004,46.0,566.8
2154,170310402011005,48.0,560.0
2155,170310402011006,9.0,628.8
2156,170310402011007,58.0,733.1
2157,170310402011008,42.0,652.1
2158,170310402011009,82.0,611.2
2159,170310402011010,60.0,624.5
2160,170310402011011,33.0,811.5
2161,170310402011012,53.0,740.8
2162,170310402011013,76.0,760.1
2163,170310402011014,,721.9
2164,170310402011015,160.0,832.6
2165,170310402011016,6.0,704.8
2166,170310402011017,36.0,743.4
2167,170310402011018,,625.8
2168,170310402011019,,644.0
2169,170310402011020,,512.9
2170,170310402011021,223.0,415.5
2171,170310402011022,30.0,170.6
2172,170310402011023,18.0,368.0
2173,170310402012000,,295.1
2174,170310402012001,60.0,360.8
2175,170310402012002,175.0,505.0
2176,170310402012003,34.0,632.1
2177,170310402012004,3.0,757.8
2178,170310402012005,281.0,641.8
2179,170310402012006,65.0,412.1
2180,170310402012007,174.0,528.0
2181,170310402012008,34.0,731.2
2182,170310402012009,139.0,678.6
2183,170310402012010,31.0,471.0
2184,170310402012011,2.0,757.1
2185,170310402012012,10.0,618.6
2186,170310402012013,48.0,688.9
2187,170310402012014,133.0,727.6
2188,170310402012015,130.0,785.1
2189,170310402012016,72.0,620.0
2190,170310402012017,116.0,676.6
2191,170310402012018,153.0,624.8
2192,170310402012019,89.0,642.3
2193,170310402013000,,652.6
2194,170310402013001,155.0,497.0
2195,170310402013002,93.0,266.7
2196,170310402013003,63.0,267.5
2197,170310402013004,107.0,215.1
2198,170310402013005,98.0,148.8
2199,170310402013006,115.0,197.0
2200,170310402013007,104.0,257.5
2201,170310402013008,29.0,306.6
2202,170310402013009,16.0,399.2
2203,170310402013010,47.0,101.1
2204,170310402013011,138.0,47.7
2205,170310402013012,98.0,119.0
2206,170310402013013,64.0,171.2
2207,170310402013014,14.0,91.9
2208,170310402013015,,136.7
2209,170310402013016,111.0,275.7
2210,170310402013017,28.0,244.8
2211,170310402013018,20.0,326.3
2212,170310402013019,16.0,377.5
2213,170310402013020,12.0,268.4
2214,170310402013021,140.0,385.8
2215,170310402014000,217.0,642.5
2216,170310402014001,89.0,570.7
2217,170310402014002,126.0,550.5
2218,170310402014003,78.0,623.3
2219,170310402014004,98.0,498.2
2220,170310402014005,83.0,390.1
2221,170310402014006,117.0,545.2
2222,170310402014007,54.0,445.3
2223,170310402014008,24.0,491.2
2224,170310402014009,26.0,540.2
2225,170310402014010,91.0,289.6
2226,170310402014011,91.0,356.6
2227,170310402014012,139.0,356.0
2228,170310402014013,107.0,500.8
2229,170310402014014,28.0,723.6
2230,170310402014015,145.0,452.5
2231,170310402014016,129.0,389.3
2232,170310402014017,108.0,338.5
2233,170310402021000,16.0,814.6
2234,170310402021001,52.0,757.7
2235,170310402021002,,818.1
2236,170310402021003,159.0,879.2
2237,170310402021004,59.0,1060.0
2238,170310402021005,48.0,1135.8
2239,170310402021006,100.0,1041.0
2240,170310402021007,116.0,892.6
2241,170310402021008,85.0,848.4
2242,170310402021009,2.0,675.9
2243,170310402021010,43.0,687.6
2244,170310402021011,107.0,798.6
2245,170310402021012,98.0,974.9
2246,170310402021013,45.0,1024.4
2247,170310402021014,56.0,1099.8
2248,170310402022000,292.0,300.5
2249,170310402022001,299.0,295.1
2250,170310402022002,88.0,76.0
2251,170310402022003,25.0,190.3
2252,170310402022004,36.0,227.9
2253,170310402022005,28.0,363.5
2254,170310402022006,85.0,455.7
2255,170310402022007,98.0,504.4
2256,170310402022008,72.0,554.4
2257,170310402022009,90.0,777.8
2258,170310402022010,129.0,806.0
2259,170310402022011,43.0,314.7
2260,170310402022012,301.0,454.8
2261,170310402022013,79.0,631.4
2262,170310402022014,164.0,632.2
2263,170310402022015,90.0,680.3
2264,170310402022016,71.0,399.9
2265,170310402022017,103.0,396.8
2266,170310402022018,141.0,406.7
2267,170310402022019,108.0,583.2
2268,170310402022020,26.0,710.3
2269,170310402022021,37.0,708.1
2270,170310402022022,122.0,633.4
2271,170310402022023,155.0,456.9
2272,170310402023000,,532.3
2273,170310402023001,68.0,616.7
2274,170310402023002,159.0,750.6
2275,170310402023003,94.0,926.9
2276,170310402023004,65.0,1002.5
2277,170310402023005,87.0,879.2
2278,170310402023006,176.0,704.2
2279,170310402023007,38.0,636.2
2280,170310402023008,85.0,518.0
2281,170310402023009,136.0,653.2
2282,170310402023010,92.0,829.5
2283,170310402023011,32.0,905.7
2284,170310402023012,100.0,778.5
2285,170310402023013,167.0,602.0
2286,170310402023014,28.0,465.8
2287,170310402023015,,480.8
2288,170310402023016,,329.4
2289,170310402023017,27.0,416.8
2290,170310402023018,52.0,366.4
2291,170310402024000,46.0,825.6
2292,170310402024001,94.0,731.8
2293,170310402024002,98.0,781.1
2294,170310402024003,90.0,653.5
2295,170310402024004,134.0,608.4
2296,170310402024005,139.0,656.7
2297,170310402024006,143.0,700.1
2298,170310402024007,121.0,750.7
2299,170310402024008,7.0,749.7
2300,170310402024009,134.0,608.8
2301,170310402024010,145.0,575.4
2302,170310402024011,113.0,522.7
2303,170310402024012,156.0,482.8
2304,170310402024013,160.0,432.1
2305,170310402024014,24.0,470.5
2306,170310402024015,90.0,226.7
2307,170310402024016,124.0,264.5
2308,170310402024017,306.0,449.3
2309,170310402024018,51.0,268.6
2310,170310403001000,31.0,1218.2
2311,170310403001001,46.0,1293.2
2312,170310403001002,64.0,1540.2
2313,170310403001003,46.0,1607.0
2314,170310403001004,33.0,1506.1
2315,170310403001005,86.0,1431.4
2316,170310403001006,70.0,1202.1
2317,170310403001007,69.0,1105.6
2318,170310403001008,50.0,1324.4
2319,170310403001009,33.0,1391.5
2320,170310403001010,71.0,1312.7
2321,170310403001011,62.0,1006.1
2322,170310403001012,105.0,1169.9
2323,170310403001013,37.0,1179.8
2324,170310403001014,47.0,982.8
2325,170310403001015,72.0,857.7
2326,170310403001016,96.0,933.2
2327,170310403002000,,1588.8
2328,170310403002001,39.0,1254.5
2329,170310403002002,249.0,1049.3
2330,170310403002003,126.0,887.4
2331,170310403002004,43.0,761.4
2332,170310403002005,76.0,1016.4
2333,170310403002006,33.0,1070.6
2334,170310403002007,128.0,1286.6
2335,170310403002008,56.0,1003.8
2336,170310403002009,36.0,1123.5
2337,170310403002010,74.0,963.5
2338,170310403002011,94.0,884.6
2339,170310403002012,116.0,885.1
2340,170310403002013,54.0,887.2
2341,170310403002014,83.0,836.5
2342,170310403002015,55.0,760.9
2343,170310403002016,,809.4
2344,170310403002017,24.0,1010.7
2345,170310403003000,,987.2
2346,170310403003001,,1169.2
2347,170310403003002,,926.7
2348,170310403003003,60.0,722.5
2349,170310403003004,71.0,774.6
2350,170310403003005,73.0,875.0
2351,170310403003006,60.0,875.2
2352,170310403003007,77.0,718.7
2353,170310403003008,57.0,667.9
2354,170310403003009,45.0,617.1
2355,170310403003010,21.0,613.5
2356,170310403003011,67.0,691.7
2357,170310403003012,25.0,730.3
2358,170310403003013,47.0,537.4
2359,170310403003014,7.0,537.5
2360,170310403003015,58.0,541.1
2361,170310403003016,97.0,364.3
2362,170310404011000,18.0,704.3
2363,170310404011001,38.0,628.7
2364,170310404011002,12.0,619.0
2365,170310404011003,90.0,779.2
2366,170310404011004,107.0,824.8
2367,170310404011005,65.0,851.0
2368,170310404011006,26.0,737.0
2369,170310404011007,28.0,790.0
2370,170310404011008,55.0,898.1
2371,170310404011009,69.0,979.1
2372,170310404011010,64.0,1004.1
2373,170310404011011,75.0,1150.3
2374,170310404011012,18.0,1216.5
2375,170310404011013,96.0,1159.7
2376,170310404011014,64.0,1003.3
2377,170310404011015,46.0,880.5
2378,170310404012000,67.0,1064.6
2379,170310404012001,67.0,1015.5
2380,170310404012002,55.0,1013.2
2381,170310404012003,27.0,1019.2
2382,170310404012004,84.0,1029.6
2383,170310404012005,77.0,798.6
2384,170310404012006,84.0,868.2
2385,170310404012007,79.0,921.4
2386,170310404012008,,912.9
2387,170310404012009,2.0,830.6
2388,170310404012010,,601.3
2389,170310404012011,50.0,990.2
2390,170310404013000,,955.4
2391,170310404013001,214.0,879.1
2392,170310404013002,67.0,1074.1
2393,170310404013003,34.0,919.6
2394,170310404013004,35.0,919.0
2395,170310404013005,35.0,839.9
2396,170310404013006,47.0,922.1
2397,170310404013007,12.0,1000.4
2398,170310404013008,27.0,1077.4
2399,170310404013009,34.0,975.0
2400,170310404013010,75.0,1176.7
2401,170310404013011,73.0,1103.1
2402,170310404014000,56.0,972.6
2403,170310404014001,63.0,972.5
2404,170310404014002,105.0,1023.2
2405,170310404014003,58.0,1096.5
2406,170310404014004,87.0,1148.6
2407,170310404014005,42.0,1071.0
2408,170310404014006,59.0,876.3
2409,170310404014007,64.0,825.6
2410,170310404014008,54.0,778.4
2411,170310404014009,55.0,924.4
2412,170310404014010,66.0,975.8
2413,170310404014011,96.0,1023.3
2414,170310404014012,80.0,969.9
2415,170310404014013,25.0,844.1
2416,170310404014014,52.0,929.5
2417,170310404014015,14.0,787.3
2418,170310404021000,,706.6
2419,170310404021001,,750.2
2420,170310404021002,,890.9
2421,170310404021003,104.0,850.2
2422,170310404021004,76.0,850.5
2423,170310404021005,101.0,912.4
2424,170310404021006,99.0,821.2
2425,170310404021007,195.0,760.0
2426,170310404021008,79.0,697.3
2427,170310404021009,41.0,738.9
2428,170310404021010,,304.3
2429,170310404022000,134.0,1036.3
2430,170310404022001,111.0,1099.0
2431,170310404022002,,1160.0
2432,170310404022003,183.0,881.9
2433,170310404022004,149.0,882.2
2434,170310404023000,105.0,692.8
2435,170310404023001,111.0,754.3
2436,170310404023002,207.0,667.2
2437,170310404023003,96.0,605.4
2438,170310404023004,63.0,459.8
2439,170310404023005,177.0,460.0
2440,170310404023006,202.0,495.4
2441,170310404023007,50.0,678.2
2442,170310404023008,98.0,719.5
2443,170310404023009,104.0,550.5
2444,170310404023010,67.0,385.2
2445,170310404024000,,1018.9
2446,170310404024001,97.0,768.6
2447,170310404024002,90.0,868.9
2448,170310404024003,135.0,924.2
2449,170310404024004,66.0,738.3
2450,170310404024005,121.0,696.1
2451,170310404024006,88.0,645.8
2452,170310404025000,96.0,213.1
2453,170310404025001,77.0,630.4
2454,170310404025002,80.0,569.0
2455,170310404025003,102.0,631.8
2456,170310404025004,83.0,482.8
2457,170310404025005,171.0,482.8
2458,170310404025006,209.0,418.4
2459,170310404025007,261.0,193.5
2460,170310404025008,136.0,333.3
2461,170310404025009,104.0,397.4
2462,170310404025010,,209.0
2463,170310406001000,,461.0
2464,170310406001001,65.0,607.5
2465,170310406001002,54.0,647.3
2466,170310406001003,41.0,513.8
2467,170310406001004,53.0,697.5
2468,170310406001005,20.0,589.7
2469,170310406001006,47.0,600.4
2470,170310406001007,29.0,745.4
2471,170310406001008,20.0,726.2
2472,170310406001009,29.0,639.7
2473,170310406001010,40.0,747.3
2474,170310406001011,51.0,781.9
2475,170310406001012,38.0,883.1
2476,170310406001013,40.0,775.1
2477,170310406001014,25.0,824.4
2478,170310406001015,27.0,785.1
2479,170310406001016,24.0,877.1
2480,170310406002000,46.0,915.7
2481,170310406002001,107.0,1024.3
2482,170310406002002,14.0,932.1
2483,170310406002003,56.0,1016.0
2484,170310406002004,,1072.0
2485,170310406002005,54.0,1087.3
2486,170310406002006,,953.6
2487,170310406002007,106.0,1075.8
2488,170310406002008,48.0,1007.2
2489,170310406002009,72.0,932.4
2490,170310406002010,59.0,951.5
2491,170310406002011,39.0,950.4
2492,170310406002012,88.0,1014.8
2493,170310406002013,77.0,949.5
2494,170310406002014,63.0,972.2
2495,170310406002015,73.0,1019.5
2496,170310406002016,70.0,1054.2
2497,170310406002017,37.0,1004.1
2498,170310406003000,25.0,760.3
2499,170310406003001,94.0,936.0
2500,170310406003002,55.0,910.0
2501,170310406003003,10.0,730.1
2502,170310406003004,37.0,738.7
2503,170310406003005,,775.5
2504,170310406003006,64.0,781.5
2505,170310406003007,84.0,831.2
2506,170310406003008,171.0,934.9
2507,170310406003009,52.0,791.2
2508,170310406003010,,1054.9
2509,170310406003011,35.0,809.9
2510,170310406003012,109.0,979.3
2511,170310406003013,55.0,881.7
2512,170310406003014,31.0,985.8
2513,170310406003015,,860.7
2514,170310406003016,,902.8
2515,170310407001000,40.0,694.9
2516,170310407001001,67.0,565.1
2517,170310407001002,2.0,455.1
2518,170310407001003,8.0,776.0
2519,170310407001004,102.0,718.7
2520,170310407001005,75.0,566.4
2521,170310407001006,92.0,617.6
2522,170310407001007,94.0,666.8
2523,170310407001008,16.0,799.3
2524,170310407001009,68.0,783.0
2525,170310407001010,88.0,832.2
2526,170310407001011,58.0,954.8
2527,170310407001012,94.0,881.4
2528,170310407002000,,361.4
2529,170310407002001,51.0,287.3
2530,170310407002002,73.0,364.8
2531,170310407002003,126.0,415.9
2532,170310407002004,85.0,515.5
2533,170310407002005,78.0,563.1
2534,170310407002006,5.0,468.5
2535,170310407002007,67.0,315.1
2536,170310407002008,22.0,618.4
2537,170310407002009,117.0,629.2
2538,170310407002010,103.0,655.0
2539,170310407002011,104.0,703.8
2540,170310407003000,50.0,185.9
2541,170310407003001,53.0,188.0
2542,170310407003002,108.0,305.4
2543,170310407003003,95.0,354.4
2544,170310407003004,73.0,221.8
2545,170310407003005,92.0,251.4
2546,170310407003006,167.0,341.3
2547,170310407003007,14.0,436.2
2548,170310407003008,15.0,661.5
2549,170310407003009,48.0,631.1
2550,170310407003010,61.0,720.2
2551,170310407003011,52.0,710.8
2552,170310407004000,95.0,254.9
2553,170310407004001,167.0,440.4
2554,170310407004002,152.0,328.9
2555,170310407004003,127.0,327.3
2556,170310407004004,102.0,393.7
2557,170310407004005,17.0,779.5
2558,170310408001000,32.0,1097.0
2559,170310408001001,14.0,981.2
2560,170310408001002,47.0,906.1
2561,170310408001003,,814.7
2562,170310408001004,64.0,926.2
2563,170310408001005,57.0,1026.6
2564,170310408001006,42.0,1076.7
2565,170310408001007,82.0,1048.8
2566,170310408001008,88.0,1099.2
2567,170310408001009,86.0,1071.9
2568,170310408001010,78.0,1021.9
2569,170310408001011,62.0,969.3
2570,170310408001012,4.0,1164.7
2571,170310408001013,21.0,1024.2
2572,170310408001014,,947.9
2573,170310408001015,49.0,973.2
2574,170310408002000,75.0,702.4
2575,170310408002001,252.0,906.1
2576,170310408002002,16.0,840.5
2577,170310408002003,15.0,754.0
2578,170310408002004,30.0,725.3
2579,170310408002005,121.0,918.4
2580,170310408002006,72.0,724.3
2581,170310408002007,69.0,823.2
2582,170310408002008,82.0,968.4
2583,170310408002009,56.0,1045.7
2584,170310409001000,166.0,953.6
2585,170310409001001,62.0,941.9
2586,170310409001002,72.0,849.3
2587,170310409001003,108.0,887.0
2588,170310409001004,54.0,905.4
2589,170310409001005,42.0,856.1
2590,170310409001006,49.0,934.4
2591,170310409001007,27.0,808.4
2592,170310409001008,,843.6
2593,170310409001009,50.0,832.9
2594,170310409001010,62.0,890.6
2595,170310409001011,87.0,959.2
2596,170310409001012,55.0,983.3
2597,170310409001013,133.0,1046.7
2598,170310409001014,13.0,754.0
2599,170310409001015,34.0,755.4
2600,170310409001016,57.0,807.8
2601,170310409001017,53.0,855.7
2602,170310409001018,78.0,850.3
2603,170310409001019,16.0,786.3
2604,170310409001020,18.0,846.5
2605,170310409002000,121.0,779.8
2606,170310409002001,176.0,714.6
2607,170310409002002,18.0,730.0
2608,170310409002003,29.0,730.3
2609,170310409002004,69.0,704.6
2610,170310409002005,34.0,573.0
2611,170310409002006,26.0,655.6
2612,170310409002007,42.0,618.3
2613,170310409002008,,719.1
2614,170310409002009,112.0,621.4
2615,170310409002010,87.0,657.8
2616,170310501001000,,1082.2
2617,170310501001001,,1039.1
2618,170310501001002,,1043.0
2619,170310501001003,,1044.3
2620,170310501001004,175.0,789.7
2621,170310501001005,127.0,890.7
2622,170310501001006,145.0,830.0
2623,170310501001007,108.0,823.9
2624,170310501001008,138.0,884.7
2625,170310501001009,38.0,876.6
2626,170310501001010,,881.2
2627,170310501001011,52.0,876.6
2628,170310501002000,122.0,767.0
2629,170310501002001,115.0,645.2
2630,170310501002002,120.0,476.3
2631,170310501002003,84.0,761.3
2632,170310501002004,74.0,662.7
2633,170310501002005,52.0,588.4
2634,170310501002006,64.0,651.6
2635,170310501002007,70.0,725.5
2636,170310501002008,51.0,856.5
2637,170310501002009,,912.2
2638,170310501002010,,812.2
2639,170310501002011,57.0,890.1
2640,170310501002012,77.0,775.6
2641,170310501002013,87.0,861.5
2642,170310501002014,39.0,705.6
2643,170310501002015,,880.1
2644,170310501002016,59.0,841.3
2645,170310501002017,33.0,793.3
2646,170310501002018,69.0,812.7
2647,170310501002019,69.0,761.4
2648,170310501002020,56.0,742.2
2649,170310501002021,24.0,663.2
2650,170310501002022,,678.0
2651,170310501002023,,615.1
2652,170310501002024,43.0,694.7
2653,170310501002025,65.0,703.1
2654,170310501002026,14.0,672.8
2655,170310501002027,63.0,713.4
2656,170310502001000,58.0,469.5
2657,170310502001001,23.0,546.1
2658,170310502001002,83.0,644.0
2659,170310502001003,47.0,744.8
2660,170310502001004,22.0,819.8
2661,170310502001005,57.0,844.4
2662,170310502001006,29.0,745.3
2663,170310502001007,41.0,695.5
2664,170310502001008,26.0,645.0
2665,170310502001009,38.0,645.0
2666,170310502001010,29.0,544.8
2667,170310502001011,17.0,493.2
2668,170310502001012,55.0,393.7
2669,170310502001013,37.0,494.2
2670,170310502001014,45.0,594.8
2671,170310502001015,18.0,719.3
2672,170310502001016,43.0,444.7
2673,170310502001017,31.0,544.8
2674,170310502001018,57.0,521.5
2675,170310502001019,81.0,471.0
2676,170310502001020,66.0,671.4
2677,170310502001021,53.0,571.3
2678,170310502002000,35.0,645.3
2679,170310502002001,45.0,570.5
2680,170310502002002,52.0,584.7
2681,170310502002003,45.0,400.3
2682,170310502002004,54.0,367.4
2683,170310502002005,25.0,520.3
2684,170310502002006,30.0,437.7
2685,170310502002007,56.0,150.8
2686,170310502002008,34.0,423.8
2687,170310502002009,7.0,333.0
2688,170310502002010,,309.8
2689,170310502002011,28.0,218.3
2690,170310502002012,29.0,287.9
2691,170310502002013,29.0,451.4
2692,170310502002014,55.0,469.8
2693,170310502002015,39.0,543.9
2694,170310502002016,78.0,401.7
2695,170310502002017,57.0,417.5
