,id,dest_type,lon,lat
105,1031,supermarket,-87.83576905899997,41.96553204800006
106,1032,supermarket,-87.83444696699996,41.96001396000003
107,1033,supermarket,-87.63301212499994,41.74026439900007
108,1034,supermarket,-87.51966590599994,41.69274697600008
109,1035,supermarket,-87.64794710699994,41.88093985500007
110,1036,supermarket,-87.80121752399998,41.82063279500005
111,1037,supermarket,-87.74309333399998,41.76138792000006
112,1038,supermarket,-87.68007053799994,42.03980001200006
113,1039,supermarket,-87.74552615599998,41.76554244400006
114,1040,supermarket,-87.77896043299995,41.73158797400004
115,1041,supermarket,-87.72217286399996,41.72114993200006
116,1042,supermarket,-87.64625326899994,41.93243368600002
117,1043,supermarket,-87.81217244899995,42.02484480500004
118,1044,supermarket,-87.81337506499995,41.88781803700005
119,1045,supermarket,-87.59837593999998,41.59991676200008
