,geoid10,population,supermarket
0,130890201001000,207.0,382.9
1,130890201001001,,501.5
2,130890201001002,,684.3
3,130890201001003,,702.0
4,130890201001004,,1601.2
5,130890201001005,,1400.4
6,130890201001006,52.0,601.1
7,130890201001007,39.0,941.1
8,130890201001008,1.0,1537.8
9,130890201001009,35.0,1167.8
10,130890201001010,75.0,893.1
11,130890201001011,88.0,1077.6
12,130890201001012,80.0,1342.4
13,130890201001013,37.0,1483.6
14,130890201001015,,1601.2
15,130890201001016,,1077.8
16,130890201001017,134.0,1166.4
17,130890201001018,77.0,1245.2
18,130890201001019,44.0,1459.9
19,130890201001020,58.0,1407.7
20,130890201001021,74.0,1158.4
21,130890201001022,45.0,1060.7
22,130890201001023,81.0,728.4
23,130890201001024,88.0,1457.8
24,130890201001025,,1467.6
25,130890201001026,48.0,1267.2
26,130890201001027,11.0,1656.2
27,130890201001028,16.0,1543.4
28,130890201001029,214.0,2606.7
29,130890201001030,36.0,2274.0
30,130890201001031,51.0,2144.2
31,130890201001032,58.0,1816.8
32,130890201001033,15.0,1662.1
33,130890201001034,69.0,1791.9
34,130890201001035,10.0,1955.3
35,130890201001036,5.0,1212.2
36,130890202001000,61.0,2547.5
37,130890202001001,124.0,2057.9
38,130890202001002,15.0,2038.5
39,130890202001003,31.0,1924.0
40,130890202001004,11.0,2228.3
41,130890202001005,89.0,1788.0
42,130890202001006,135.0,1949.9
43,130890202001007,45.0,1675.2
44,130890202001008,65.0,1391.5
45,130890202001009,2.0,1228.7
46,130890202001010,,1533.5
47,130890202001011,29.0,1621.5
48,130890202001012,34.0,1278.6
49,130890202001013,44.0,1464.1
50,130890202001014,37.0,2039.6
51,130890202001015,1.0,2028.8
52,130890202001016,1.0,2049.5
53,130890202001017,24.0,1117.7
54,130890202001018,,1783.3
55,130890202002000,118.0,1485.1
56,130890202002001,50.0,1533.8
57,130890202002002,1.0,1205.2
58,130890202002003,272.0,1559.1
59,130890202002004,11.0,1007.8
60,130890202002005,439.0,1235.0
61,130890202002006,7.0,1237.2
62,130890202002007,2.0,928.7
63,130890202002008,,1262.9
64,130890202002009,10.0,1186.3
65,130890202002010,,932.5
66,130890202002011,83.0,946.0
67,130890202002012,72.0,1471.7
68,130890202002013,128.0,834.1
69,130890202002014,2.0,996.3
70,130890203001000,4.0,2646.9
71,130890203001001,,2235.2
72,130890203001002,98.0,2227.9
73,130890203001003,46.0,2089.0
74,130890203001004,44.0,2417.7
75,130890203001005,66.0,3605.5
76,130890203001006,60.0,2377.5
77,130890203001007,57.0,2527.1
78,130890203001008,94.0,2539.7
79,130890203001009,98.0,2230.4
80,130890203001010,84.0,2125.1
81,130890203001011,44.0,2416.2
82,130890203001012,44.0,2086.0
83,130890203001013,87.0,1919.0
84,130890203002000,32.0,2056.4
85,130890203002001,149.0,2066.7
86,130890203002002,,1145.2
87,130890203002003,36.0,1584.8
88,130890203002004,40.0,1623.8
89,130890203002005,71.0,1837.4
90,130890203002006,69.0,1901.5
91,130890203002007,47.0,2027.6
92,130890203002008,51.0,2080.0
93,130890203002009,89.0,1633.2
94,130890203002010,84.0,1337.3
95,130890203002011,39.0,1798.8
96,130890203002012,,1904.5
97,130890203002013,75.0,1804.6
98,130890203002014,37.0,1640.8
99,130890203002015,54.0,1904.0
100,130890203002016,,1790.7
101,130890203003000,94.0,2550.4
102,130890203003001,116.0,2435.6
103,130890203003002,86.0,2570.3
104,130890203003003,144.0,2078.1
105,130890203003004,134.0,2460.6
106,130890203003005,22.0,2050.8
107,130890203003006,38.0,2221.4
108,130890203003007,79.0,2186.5
109,130890203003008,40.0,1942.6
110,130890203003009,,1890.4
111,130890203003010,,1630.8
112,130890203003011,,1791.6
113,130890203003012,29.0,2142.7
114,130890203003013,42.0,2119.8
115,130890203003014,389.0,2547.9
116,130890203003015,44.0,2234.5
117,130890203003016,89.0,2344.0
118,130890203003017,30.0,2212.7
119,130890203003018,53.0,1944.6
120,130890203003019,64.0,1925.7
121,130890203003020,83.0,2089.3
122,130890203003021,31.0,2401.2
123,130890203003022,60.0,2546.3
124,130890203003023,,2381.7
125,130890203003024,,1909.8
126,130890203003025,,1934.7
127,130890203003026,49.0,2436.5
128,130890203003027,34.0,2542.8
129,130890203003028,60.0,2424.5
130,130890203003029,,2298.9
131,130890203003030,65.0,2574.0
132,130890204001000,44.0,1207.7
133,130890204001001,70.0,810.2
134,130890204001002,123.0,729.0
135,130890204001003,263.0,1219.0
136,130890204001004,43.0,753.8
137,130890204001005,52.0,242.5
138,130890204001006,50.0,382.5
139,130890204001007,109.0,1261.4
140,130890204001008,276.0,1060.8
141,130890204001009,31.0,1296.2
142,130890204001010,61.0,377.4
143,130890204001011,99.0,718.2
144,130890204001012,114.0,850.4
145,130890204001013,92.0,308.7
146,130890204002000,61.0,1209.7
147,130890204002001,61.0,1170.0
148,130890204002002,49.0,906.1
149,130890204002003,70.0,717.8
150,130890204002004,221.0,818.6
151,130890204002005,161.0,709.9
152,130890204002006,130.0,548.3
153,130890204002007,,1039.5
154,130890204002008,70.0,1287.8
155,130890204002009,27.0,1388.1
156,130890204002010,,1337.3
157,130890204002011,,1460.0
158,130890204002012,,1068.3
159,130890204002013,99.0,1232.9
160,130890204002014,,757.3
161,130890205001000,39.0,1081.9
162,130890205001001,9.0,663.5
163,130890205001002,26.0,581.9
164,130890205001003,227.0,975.3
165,130890205001004,63.0,1104.8
166,130890205001005,250.0,238.4
167,130890205001006,22.0,151.5
168,130890205001007,41.0,346.6
169,130890205001008,45.0,784.9
170,130890205001009,25.0,634.8
171,130890205001010,40.0,601.8
172,130890205001011,46.0,476.7
173,130890205001012,54.0,149.7
174,130890205001013,52.0,361.3
175,130890205001014,58.0,594.8
176,130890205001015,,941.5
177,130890205001016,103.0,492.3
178,130890205001017,22.0,578.8
179,130890205001018,9.0,1014.1
180,130890205002000,47.0,1903.4
181,130890205002001,62.0,1797.0
182,130890205002002,34.0,1718.8
183,130890205002003,68.0,1721.8
184,130890205002004,,1642.3
185,130890205002005,,1715.2
186,130890205002006,51.0,1372.0
187,130890205002007,48.0,1251.5
188,130890205002008,83.0,1194.0
189,130890205002009,54.0,1099.5
190,130890205002010,35.0,1617.1
191,130890205002011,119.0,2258.5
192,130890205002012,64.0,2112.6
193,130890205002013,58.0,2238.9
194,130890205002014,40.0,2342.4
195,130890205002015,33.0,2341.1
196,130890205002016,40.0,2188.1
197,130890205002017,8.0,1400.4
198,130890205002018,64.0,1237.3
199,130890205002019,28.0,981.2
200,130890205002020,28.0,1058.0
201,130890205002021,36.0,1194.9
202,130890205002022,69.0,1160.0
203,130890205002023,70.0,1179.2
204,130890205002024,48.0,858.5
205,130890205002025,21.0,786.7
206,130890205002026,51.0,949.9
207,130890205002027,11.0,1011.4
208,130890205002028,44.0,1107.3
209,130890205002029,6.0,1382.3
210,130890205002030,5.0,1428.4
211,130890205002031,68.0,1380.1
212,130890205002032,4.0,1503.8
213,130890205002033,92.0,1761.8
214,130890205002034,13.0,1152.6
215,130890205002035,14.0,1196.1
216,130890205002036,17.0,1106.3
217,130890205002037,18.0,1179.3
218,130890205002038,,1220.7
219,130890205002039,,1096.7
220,130890205002040,,1103.7
221,130890205002041,20.0,1158.3
222,130890205002042,22.0,1095.0
223,130890205002043,78.0,1907.5
224,130890206001000,,1277.2
225,130890206001001,59.0,1575.6
226,130890206001002,45.0,1377.3
227,130890206001003,109.0,1061.1
228,130890206001004,53.0,881.5
229,130890206001005,20.0,1024.4
230,130890206001006,33.0,938.9
231,130890206001007,16.0,1022.9
232,130890206001008,52.0,839.8
233,130890206002000,,2300.6
234,130890206002001,,1808.8
235,130890206002002,,1791.9
236,130890206002003,3.0,1661.4
237,130890206002004,608.0,1726.7
238,130890206002005,38.0,1274.9
239,130890206002006,647.0,1406.7
240,130890206002007,,1918.8
241,130890206002008,,2185.6
242,130890206002009,44.0,2107.9
243,130890206002010,47.0,1933.1
244,130890206002011,48.0,1874.7
245,130890206002012,51.0,1730.6
246,130890206002013,12.0,1256.9
247,130890206002014,29.0,1376.7
248,130890206002015,21.0,1591.8
249,130890206002016,32.0,1115.8
250,130890206002017,33.0,1292.2
251,130890207001000,106.0,2701.6
252,130890207001001,93.0,2832.2
253,130890207001002,53.0,2508.9
254,130890207001003,43.0,2610.7
255,130890207001004,,2523.9
256,130890207001005,96.0,2314.4
257,130890207001006,23.0,2370.1
258,130890207001007,38.0,2533.7
259,130890207001008,247.0,2475.9
260,130890207001009,5.0,2306.0
261,130890207001010,247.0,2535.6
262,130890207001011,,2221.3
263,130890207001012,241.0,2665.6
264,130890207001013,40.0,2344.7
265,130890207001014,44.0,2250.1
266,130890207001015,31.0,2159.7
267,130890207001016,33.0,2158.9
268,130890207001017,49.0,2061.3
269,130890207001018,62.0,2139.8
270,130890207001019,29.0,1861.8
271,130890207002000,,1881.9
272,130890207002001,29.0,1891.1
273,130890207002002,125.0,2228.7
274,130890207002003,50.0,2068.6
275,130890207002004,57.0,2247.5
276,130890207002005,41.0,2278.9
277,130890207002006,52.0,2404.2
278,130890207002007,51.0,2277.0
279,130890207002008,,2214.9
280,130890207002009,29.0,2310.8
281,130890207002010,35.0,2355.9
282,130890207002011,16.0,2307.3
283,130890207002012,33.0,2234.1
284,130890207002013,34.0,2283.5
285,130890208011000,43.0,1455.1
286,130890208011001,36.0,1264.6
287,130890208011002,23.0,1404.9
288,130890208011003,19.0,1512.3
289,130890208011004,56.0,1886.4
290,130890208011005,47.0,1964.7
291,130890208011006,45.0,2073.3
292,130890208011007,56.0,2207.6
293,130890208011008,33.0,2072.4
294,130890208011009,62.0,2000.7
295,130890208011010,81.0,1999.6
296,130890208011011,42.0,1854.0
297,130890208011012,31.0,1573.2
298,130890208011013,51.0,1461.9
299,130890208011014,40.0,1248.0
300,130890208011016,,1452.1
301,130890208011017,56.0,1922.0
302,130890208011018,86.0,2858.7
303,130890208011019,24.0,2174.1
304,130890208011020,4.0,2258.9
305,130890208011021,57.0,1733.4
306,130890208011022,59.0,1828.0
307,130890208011023,14.0,1772.2
308,130890208011024,14.0,1526.7
309,130890208011025,18.0,1551.0
310,130890208011026,41.0,1386.6
311,130890208011027,51.0,1266.3
312,130890208012000,,1750.0
313,130890208012001,49.0,1621.6
314,130890208012002,54.0,1547.7
315,130890208012003,72.0,1542.5
316,130890208012004,93.0,1344.6
317,130890208012005,,1314.0
318,130890208012006,70.0,1194.1
319,130890208012007,49.0,1218.3
320,130890208012008,79.0,1163.5
321,130890208012009,99.0,1627.5
322,130890208012010,147.0,1440.3
323,130890208012011,189.0,2068.4
324,130890208012012,30.0,1975.8
325,130890208012013,61.0,1659.8
326,130890208012014,13.0,1985.9
327,130890208012015,36.0,1987.5
328,130890208012016,98.0,1933.7
329,130890208012017,85.0,2319.2
330,130890208012018,75.0,1576.0
331,130890208012019,56.0,1282.6
332,130890208021000,18.0,1986.9
333,130890208021001,54.0,1983.6
334,130890208021002,84.0,2016.3
335,130890208021003,42.0,1443.2
336,130890208021004,49.0,1245.2
337,130890208021005,181.0,1435.6
338,130890208021006,53.0,2177.1
339,130890208021007,28.0,2132.0
340,130890208021008,49.0,1370.0
341,130890208021009,49.0,1577.9
342,130890208021010,50.0,1713.6
343,130890208021011,112.0,1575.2
344,130890208021012,31.0,1679.5
345,130890208022000,39.0,1080.3
346,130890208022001,42.0,1163.0
347,130890208022002,37.0,1372.2
348,130890208022003,23.0,1390.4
349,130890208022004,20.0,1515.6
350,130890208022005,40.0,1620.8
351,130890208022006,54.0,1526.1
352,130890208022007,10.0,1531.2
353,130890208022008,32.0,1306.9
354,130890208022009,86.0,1447.3
355,130890208022010,,1567.3
356,130890208022011,22.0,1541.4
357,130890208022012,5.0,1610.4
358,130890208022013,66.0,1417.2
359,130890208022014,55.0,1307.0
360,130890208022015,,1137.1
361,130890208022016,12.0,1307.3
362,130890208022017,,1588.1
363,130890208022018,347.0,940.7
364,130890208022019,344.0,980.5
365,130890208022020,400.0,1160.4
366,130890208022021,,396.9
367,130890208022022,9.0,518.9
368,130890208022023,,673.0
369,130890208022024,,237.0
370,130890208022025,29.0,415.4
371,130890208022026,22.0,756.7
372,130890208022027,15.0,662.3
373,130890208022028,18.0,799.2
374,130890208022029,7.0,937.7
375,130890208023000,47.0,1738.8
376,130890208023001,47.0,1747.4
377,130890208023002,80.0,1628.2
378,130890208023003,51.0,1213.5
379,130890208023004,35.0,1107.0
380,130890208023005,75.0,994.8
381,130890208023006,45.0,858.1
382,130890208023007,67.0,1244.4
383,130890208023008,38.0,1445.2
384,130890208023009,68.0,1268.8
385,130890208023010,20.0,1048.1
386,130890208023011,8.0,1014.6
387,130890208024000,,2401.7
388,130890208024001,106.0,2546.7
389,130890208024002,44.0,2316.4
390,130890208024003,42.0,2113.3
391,130890208024004,22.0,1990.2
392,130890208024005,,1992.6
393,130890208024006,9.0,1784.1
394,130890208024007,10.0,1729.0
395,130890208024008,41.0,1561.3
396,130890208024009,42.0,1669.9
397,130890208024010,27.0,1256.9
398,130890208024011,,1845.2
399,130890208024012,10.0,2566.1
400,130890208024013,43.0,2652.4
401,130890208024014,58.0,2466.0
402,130890208024015,30.0,2523.4
403,130890208024016,48.0,2463.9
404,130890208024017,45.0,2300.3
405,130890208024018,31.0,1988.8
406,130890208024019,12.0,2508.3
407,130890208024020,26.0,2473.8
408,130890208024021,40.0,2223.2
409,130890208024022,28.0,2071.9
410,130890208024023,12.0,2257.2
411,130890208024024,31.0,2187.3
412,130890208024025,18.0,1829.1
413,130890208024026,21.0,1639.7
414,130890208024027,13.0,1477.2
415,130890208024028,21.0,1452.1
416,130890208024029,,1408.2
417,130890208024030,,1181.4
418,130890208024031,,1770.7
419,130890209001000,,1960.0
420,130890209001001,,2796.1
421,130890209001002,,2531.0
422,130890209001003,24.0,2168.9
423,130890209001004,40.0,1915.3
424,130890209001005,148.0,1540.0
425,130890209001006,89.0,1228.0
426,130890209001007,,1097.4
427,130890209001008,,1449.0
428,130890209001009,,2290.2
429,130890209001010,,2587.4
430,130890209001011,,2630.3
431,130890209001012,,2692.0
432,130890209001013,,1422.1
433,130890209001014,66.0,1506.3
434,130890209001015,123.0,2254.7
435,130890209001016,,2475.5
436,130890209001017,157.0,2287.9
437,130890209001018,120.0,2579.2
438,130890209001019,38.0,2156.3
439,130890209001020,36.0,2170.7
440,130890209001021,54.0,2025.5
441,130890209001022,61.0,1885.8
442,130890209001023,65.0,1458.6
443,130890209001024,90.0,2486.7
444,130890209001025,104.0,2589.7
445,130890209001026,56.0,2251.0
446,130890209001027,59.0,1993.6
447,130890209001028,54.0,1832.3
448,130890209001029,23.0,1659.7
449,130890209001030,60.0,1517.4
450,130890209001031,,1303.2
451,130890209001032,,1276.8
452,130890209001033,,1901.8
453,130890209001034,,1880.0
454,130890209001035,,1859.2
455,130890209001036,,1880.0
456,130890209001037,,1620.0
457,130890209001038,8.0,1633.4
458,130890209001039,178.0,1465.7
459,130890209001040,,1228.5
460,130890209002000,82.0,2093.9
461,130890209002001,1.0,1841.5
462,130890209002002,,1764.8
463,130890209002003,12.0,1723.8
464,130890209002004,10.0,1524.9
465,130890209002005,,1597.0
466,130890209002006,19.0,1532.2
467,130890209002007,60.0,1774.5
468,130890209002008,26.0,1909.7
469,130890209002009,65.0,1983.4
470,130890209002010,42.0,2024.9
471,130890209002011,36.0,2214.5
472,130890209002012,74.0,2191.8
473,130890209002013,113.0,2175.2
474,130890209002014,22.0,1959.4
475,130890209002015,63.0,1926.0
476,130890209002016,63.0,2099.2
477,130890209002017,33.0,1773.6
478,130890209002018,31.0,1653.1
479,130890209002019,27.0,1514.4
480,130890209002020,30.0,1410.3
481,130890209002021,44.0,1508.7
482,130890209002022,37.0,1691.3
483,130890209002023,30.0,1735.4
484,130890209002024,48.0,1903.3
485,130890209002025,35.0,2335.3
486,130890209002026,52.0,2347.9
487,130890209002027,27.0,2383.8
488,130890209002028,44.0,2226.6
489,130890209002029,46.0,2036.4
490,130890209002030,28.0,1511.0
491,130890209002031,80.0,1094.2
492,130890209002032,29.0,770.1
493,130890209002033,23.0,702.1
494,130890209002034,5.0,418.7
495,130890209002035,2.0,144.7
496,130890209003000,64.0,2413.9
497,130890209003001,53.0,2597.6
498,130890209003002,67.0,2197.4
499,130890209003003,38.0,2330.4
500,130890209003004,47.0,2392.1
501,130890209003005,26.0,2390.7
502,130890209003006,55.0,2552.7
503,130890209003007,67.0,2307.5
504,130890209003008,60.0,2308.1
505,130890209003009,83.0,2640.3
506,130890209003010,131.0,2504.7
507,130890209003011,124.0,2766.0
508,130890209003012,18.0,2462.7
509,130890209003013,60.0,2269.8
510,130890209003014,63.0,2524.2
511,130890209003015,205.0,2650.9
512,130890209003016,74.0,2532.5
513,130890209003017,15.0,2550.3
514,130890209003018,51.0,2360.7
515,130890209003019,11.0,2311.5
516,130890209004000,44.0,1998.0
517,130890209004001,356.0,2347.3
518,130890209004002,9.0,2357.2
519,130890209004003,13.0,2491.5
520,130890209004004,26.0,2829.9
521,130890209004005,66.0,2397.6
522,130890209004006,60.0,2553.5
523,130890209004007,41.0,2357.8
524,130890209004008,24.0,2304.7
525,130890209004009,8.0,2063.5
526,130890209004010,14.0,2686.2
527,130890209004011,13.0,2598.8
528,130890209004012,35.0,1774.6
529,130890209004013,,2202.1
530,130890209004014,59.0,2134.2
531,130890209004015,17.0,2242.4
532,130890209004016,8.0,2177.7
533,130890209004017,5.0,2130.4
534,130890209004018,,2051.3
535,130890209004019,53.0,1987.0
536,130890209004020,60.0,1966.0
537,130890209004021,,1522.2
538,130890209004022,184.0,1576.6
539,130890209004023,,1503.6
540,130890209004024,,1450.4
541,130890209004025,2.0,1568.9
542,130890209004026,,1423.2
543,130890209004027,,1423.2
544,130890209004028,,1506.4
545,130890209004029,1.0,1442.2
546,130890209004030,,1401.3
547,130890211022005,39.0,3841.7
548,130890211022010,3.0,2426.9
549,130890211022011,203.0,1875.8
550,130890211022012,,2055.5
551,130890211022016,,1751.8
552,130890211024007,,906.4
553,130890211024012,61.0,929.3
554,130890211024013,22.0,587.6
555,130890214052018,66.0,888.6
556,130890214151001,706.0,1626.6
557,130890214151008,,888.6
558,130890214152000,516.0,1309.5
559,130890214152001,187.0,1564.1
560,130890214152002,79.0,1475.9
561,130890214152004,232.0,1404.2
562,130890214152013,51.0,1951.0
563,130890214152014,29.0,1612.9
564,130890214152015,,1387.1
565,130890214152018,12.0,2401.2
566,130890214152020,11.0,1723.4
567,130890215021009,441.0,1155.1
568,130890215021011,,930.7
569,130890215021012,,941.8
570,130890215023017,26.0,650.0
571,130890215023018,,170.1
572,130890215042003,208.0,1487.5
573,130890215042009,,1520.7
574,130890215043001,517.0,2095.0
575,130890215043007,,527.2
576,130890215043012,474.0,474.9
577,130890215043013,,402.5
578,130890215043014,,427.3
579,130890215043015,,674.3
580,130890215043016,,2234.4
581,130890215043017,4.0,359.8
582,130890215043018,9.0,622.7
583,130890215043020,,437.2
584,130890224011000,821.0,2034.6
585,130890224011003,158.0,1784.7
586,130890224011004,62.0,1783.8
587,130890224011005,,1715.7
588,130890224011006,3.0,1815.9
589,130890224011007,18.0,1638.3
590,130890224011008,85.0,1783.7
591,130890224011012,426.0,1856.6
592,130890224011013,152.0,2275.2
593,130890224012000,138.0,2209.7
594,130890224012002,58.0,2475.3
595,130890224012004,39.0,1893.6
596,130890224012007,219.0,1885.1
597,130890224012008,373.0,1679.3
598,130890224012009,26.0,1710.8
599,130890224013000,95.0,1197.7
600,130890224013002,8.0,687.1
601,130890224013003,,712.3
602,130890224013005,186.0,1521.5
603,130890224013009,126.0,1865.2
604,130890224013011,91.0,1575.1
605,130890224013012,67.0,1844.6
606,130890224013013,,1943.3
607,130890224013014,17.0,2283.0
608,130890224021002,,1585.0
609,130890224021003,2327.0,1556.3
610,130890224021004,,1316.1
611,130890224021005,,1295.1
612,130890224021006,172.0,742.6
613,130890224021007,75.0,645.3
614,130890224021011,,1093.1
615,130890224021012,,982.0
616,130890224021013,,591.5
617,130890224022000,,2247.7
618,130890224022001,205.0,331.0
619,130890224022003,165.0,672.3
620,130890224022004,,674.3
621,130890224022005,,531.5
622,130890224022006,,422.1
623,130890224022007,,436.8
624,130890224022008,,431.3
625,130890224022009,,423.2
626,130890224022010,194.0,1146.0
627,130890224022011,,1550.1
628,130890224022012,78.0,966.6
629,130890224022013,814.0,1246.6
630,130890224022014,6.0,497.1
631,130890224022015,,550.9
632,130890224022016,,415.3
633,130890224022017,,535.2
634,130890224022018,130.0,895.1
635,130890224022019,,1069.9
636,130890224022020,,1068.6
637,130890224022021,,981.5
638,130890224022022,801.0,1091.2
639,130890224022023,,1272.1
640,130890224022024,27.0,1278.9
641,130890224022025,34.0,1441.4
642,130890224022026,,1296.5
643,130890224022027,,1556.9
644,130890224022028,,1656.7
645,130890224022029,,1795.0
646,130890224031015,27.0,2854.7
647,130890224031023,214.0,2856.1
648,130890224031024,30.0,1800.9
649,130890224031029,19.0,3779.1
650,130890224031031,,2048.7
651,130890224031032,,1628.6
652,130890224031033,,2054.9
653,130890224032012,224.0,2409.2
654,130890224032018,,2372.0
655,130890224032019,4.0,2411.4
656,130890227001002,2.0,1247.9
657,130890227001003,80.0,1181.3
658,130890227001021,84.0,883.5
659,130890227001028,12.0,1390.9
660,130890227001031,14.0,1380.9
661,130890227003024,47.0,744.7
662,130890227003025,2.0,780.9
663,130890227003026,54.0,788.0
664,130890227003027,33.0,919.9
665,130890227003028,54.0,1266.6
666,130890227003029,57.0,846.0
667,130890228002012,196.0,1707.5
668,130890228002013,71.0,1769.7
669,130890228002014,95.0,1601.3
670,130890228002015,80.0,1464.9
671,130890228002016,100.0,1341.9
672,130890231012021,12.0,2499.1
673,130890231013015,3.0,2450.6
674,130890231013020,6.0,2426.5
675,130890234233079,13.0,8330.1
676,130890234233080,,7584.4
677,130890236011000,168.0,1144.9
678,130890236011001,9.0,606.0
679,130890236011002,13.0,485.0
680,130890236011003,374.0,1096.4
681,130890236011004,38.0,1325.0
682,130890236012004,64.0,1769.0
683,130890236012005,4.0,1704.2
684,130890236012006,3.0,1460.5
685,130890236012008,34.0,1784.4
686,130890236012009,48.0,1513.8
687,130890236012010,38.0,1514.5
688,130890237001008,769.0,1323.4
689,130890237001009,31.0,1418.3
690,130890237002001,113.0,49.6
691,130890237002003,27.0,920.1
692,130890237002004,124.0,1029.0
693,130890237002007,,1066.3
694,130890237002008,,1609.3
695,130890237002010,,1609.3
696,130890237002011,,1561.1
697,130890237002013,351.0,2652.8
698,130890237002014,16.0,2589.0
699,130890237002015,81.0,2438.7
700,130890237002016,39.0,2835.7
701,130890237002017,42.0,2339.6
702,130890237002018,24.0,1978.3
703,130890237002022,26.0,2289.7
704,130890237004000,87.0,938.3
705,130890237004001,,1202.9
706,130890237004002,83.0,1331.4
707,130890237004003,3.0,1429.9
708,130890237004004,353.0,2161.5
709,130890237004005,43.0,2080.8
710,130890237004006,48.0,2098.5
711,130890237004009,19.0,1924.0
712,130890237004013,39.0,1997.6
713,130890237004014,69.0,1825.9
714,130890237004015,55.0,1629.7
715,130890237004016,60.0,453.8
716,130890237004017,6.0,911.1
717,130890237004018,,651.3
718,130890237004019,32.0,881.3
719,130890238011000,40.0,2128.6
720,130890238011002,4.0,1519.2
721,130890238011006,52.0,1544.8
722,130890238011007,50.0,1541.0
723,130890238011008,103.0,953.8
724,130890238011011,32.0,872.1
725,130890238011012,26.0,870.1
726,130890238011013,37.0,882.8
727,130890238011014,47.0,975.4
728,130890238011015,59.0,993.1
729,130890238012000,359.0,1953.7
730,130890238012002,540.0,1137.7
731,130890238013009,67.0,2021.0
732,130890238013010,45.0,2118.8
733,130890238013011,46.0,2916.0
734,130890238022002,65.0,450.8
735,130890238022015,48.0,2080.9
736,130890238022016,33.0,1963.9
737,130890238022017,22.0,1827.9
738,130890238034003,278.0,2108.6
739,130890238034005,56.0,1999.5
740,130899800001000,,1896.0
741,131210001001000,77.0,2227.2
742,131210001001001,125.0,2401.9
743,131210001001002,,2504.2
744,131210001001003,54.0,2332.1
745,131210001001004,62.0,2181.4
746,131210001001005,40.0,2195.8
747,131210001001006,62.0,2362.7
748,131210001001007,47.0,2113.4
749,131210001001008,152.0,2262.0
750,131210001001009,59.0,2516.0
751,131210001001010,19.0,2131.6
752,131210001001011,52.0,2185.2
753,131210001001012,63.0,1934.9
754,131210001002000,76.0,1886.6
755,131210001002001,151.0,1931.4
756,131210001002002,81.0,1703.9
757,131210001002003,76.0,1651.1
758,131210001002004,31.0,1517.6
759,131210001002005,113.0,1618.5
760,131210001002006,49.0,1695.2
761,131210001002007,34.0,1676.7
762,131210001002008,25.0,1447.5
763,131210001002009,,1572.8
764,131210001002010,100.0,1818.0
765,131210001003000,39.0,1509.3
766,131210001003001,73.0,1600.1
767,131210001003002,8.0,1692.5
768,131210001003003,14.0,1609.3
769,131210001003004,22.0,1602.8
770,131210001003005,18.0,1707.6
771,131210001003006,,1707.3
772,131210001003007,68.0,1358.3
773,131210001003008,16.0,914.9
774,131210001003009,329.0,1183.1
775,131210001003010,96.0,758.4
776,131210001003011,,744.7
777,131210001003012,124.0,1148.6
778,131210001003013,118.0,1274.6
779,131210001003014,36.0,1588.6
780,131210001003015,100.0,2112.7
781,131210001003016,70.0,2016.9
782,131210001003017,,1683.6
783,131210001003018,,1683.6
784,131210001003019,18.0,1671.5
785,131210001003020,27.0,1539.2
786,131210001003021,40.0,1887.6
787,131210001003022,,1909.9
788,131210001003023,49.0,2066.7
789,131210001003024,33.0,1777.1
790,131210001003025,56.0,1655.4
791,131210001003026,33.0,1306.0
792,131210001003027,135.0,997.8
793,131210001003028,,1506.5
794,131210001003029,58.0,1657.4
795,131210001003030,,1909.6
796,131210001003031,36.0,1957.8
797,131210001003032,,1792.8
798,131210001003033,63.0,1900.3
799,131210001004000,6.0,1398.2
800,131210001004001,46.0,1684.7
801,131210001004002,55.0,1858.6
802,131210001004003,57.0,1905.0
803,131210001004004,34.0,2009.7
804,131210001004005,145.0,1694.9
805,131210001004006,98.0,1457.0
806,131210001004007,,1736.7
807,131210001004008,133.0,1904.3
808,131210001004009,159.0,2055.0
809,131210001004010,124.0,2148.9
810,131210001004011,38.0,1877.1
811,131210001004012,78.0,1895.0
812,131210001004013,80.0,2020.1
813,131210001004014,51.0,2033.2
814,131210001004015,82.0,2146.8
815,131210002001000,128.0,432.9
816,131210002001001,25.0,541.4
817,131210002001002,184.0,801.3
818,131210002001003,,1030.1
819,131210002001004,105.0,1298.1
820,131210002001005,3.0,1271.0
821,131210002001006,58.0,1070.1
822,131210002001007,75.0,675.9
823,131210002001008,524.0,263.5
824,131210002001009,23.0,84.4
825,131210002001010,,838.8
826,131210002001011,,633.9
827,131210002002000,50.0,1308.6
828,131210002002001,24.0,1023.9
829,131210002002002,39.0,739.1
830,131210002002003,117.0,1294.7
831,131210002002004,66.0,968.9
832,131210002002005,37.0,823.4
833,131210002002006,19.0,1031.1
834,131210002002007,23.0,737.6
835,131210002002008,85.0,877.7
836,131210002002009,387.0,1624.9
837,131210002002010,61.0,1612.0
838,131210002002011,4.0,1678.8
839,131210002002012,328.0,1058.6
840,131210002002013,21.0,973.5
841,131210002002014,136.0,1243.5
842,131210002002015,,848.1
843,131210002003000,86.0,1899.8
844,131210002003001,88.0,2031.5
845,131210002003002,96.0,1715.7
846,131210002003003,232.0,1308.7
847,131210002003004,132.0,1900.3
848,131210002003005,181.0,1934.4
849,131210002003006,88.0,1850.2
850,131210002003007,39.0,1978.0
851,131210002004000,131.0,2076.3
852,131210002004001,80.0,1768.4
853,131210002004002,128.0,1709.9
854,131210002004003,25.0,1350.0
855,131210002004004,79.0,1048.1
856,131210002004005,92.0,1063.6
857,131210002004006,69.0,1407.8
858,131210002004007,,1157.1
