,index,population,supermarket
197,410510002002016,40.0,882.4
198,410510002002017,42.0,675.1
199,410510002002018,44.0,678.1
200,410510002002019,41.0,602.8
201,410510002002020,47.0,530.3
202,410510002002021,44.0,456.3
203,410510002002022,37.0,347.0
204,410510002002023,26.0,149.5
205,410510002002024,65.0,381.0
206,410510002002025,53.0,457.9
207,410510002002026,43.0,534.9
208,410510002002027,60.0,611.6
209,410510002002028,62.0,687.6
210,410510002002029,69.0,980.8
211,410510002002030,333.0,941.8
212,410510002002036,51.0,689.2
213,410510002002037,41.0,613.9
214,410510002002038,60.0,537.8
215,410510002002039,49.0,458.9
216,410510002002040,64.0,380.9
217,410510002002041,35.0,302.4
218,410510002003005,57.0,890.6
219,410510002003006,52.0,813.4
220,410510002003007,49.0,737.9
221,410510002003008,35.0,659.8
222,410510002003009,51.0,582.0
223,410510002003010,25.0,452.4
224,410510002003011,84.0,701.9
225,410510002003012,69.0,778.0
226,410510002003013,58.0,855.1
227,410510002003014,41.0,934.4
228,410510002003015,47.0,1010.3
229,410510002003016,47.0,1086.5
230,410510002003017,55.0,1305.1
231,410510002003018,83.0,1226.6
232,410510002003019,63.0,1145.9
233,410510002003020,77.0,1065.9
234,410510002003021,67.0,985.0
235,410510002003022,70.0,905.9
236,410510002003024,35.0,1050.1
237,410510002003025,45.0,1204.2
238,410510002003026,59.0,1437.5
239,410510002003027,124.0,1172.5
240,410510002003028,27.0,927.1
241,410510002003029,38.0,772.1
242,410510002003030,5.0,720.5
243,410510002003031,11.0,801.0
244,410510002003033,37.0,979.1
245,410510002003034,31.0,1134.3
246,410510002003035,32.0,1067.1
247,410510002003036,34.0,911.8
248,410510002004000,12.0,1258.5
249,410510002004001,18.0,1187.1
250,410510002004002,21.0,1106.3
251,410510002004003,21.0,1060.5
252,410510002004004,36.0,847.6
253,410510002004005,36.0,691.4
254,410510002004006,32.0,613.2
255,410510002004007,36.0,846.6
256,410510002004008,7.0,903.8
257,410510002004010,186.0,1198.4
258,410510002004011,35.0,915.9
259,410510002004012,56.0,777.8
260,410510002004013,35.0,604.4
