,index,population,supermarket
319,482012106003014,35.0,1415.4
320,482012106003019,39.0,880.6
321,482012106003020,19.0,793.8
322,482012106003031,46.0,1271.9
323,482012106003032,21.0,1184.4
324,482012106003034,23.0,1128.3
325,482012106003035,58.0,907.2
326,482012106003036,41.0,818.2
327,482012106003037,70.0,729.8
328,482012106003038,74.0,642.4
329,482012106003039,64.0,550.0
330,482012106003040,77.0,638.5
331,482012106003041,48.0,727.8
332,482012106003042,70.0,817.1
333,482012106003043,25.0,906.5
334,482012106003045,71.0,1009.2
335,482012106003046,56.0,1097.6
336,482012106003047,52.0,1186.3
337,482012106003048,49.0,1284.6
338,482012106004000,61.0,1540.9
339,482012106004001,17.0,1452.5
340,482012106004002,53.0,1540.1
341,482012106004003,36.0,1629.4
342,482012106004004,34.0,1516.5
343,482012106004005,37.0,1316.7
344,482012106004006,23.0,1220.0
345,482012106004008,84.0,1449.5
346,482012106004009,69.0,1443.5
347,482012106004010,174.0,1355.0
348,482012106004011,86.0,1266.4
349,482012106004020,18.0,1603.1
350,482012106004022,8.0,979.2
351,482012106004023,76.0,1181.0
352,482012106004024,90.0,1076.2
353,482012106004026,5.0,823.2
354,482012106004027,27.0,791.1
355,482012106004028,36.0,793.1
356,482012106004034,84.0,953.2
357,482012106004035,62.0,1036.1
358,482012106004038,44.0,845.2
359,482012106004039,58.0,589.4
360,482012106004040,23.0,674.3
361,482012106004041,11.0,936.9
362,482012106004042,14.0,682.6
363,482012106004043,76.0,553.8
364,482012106004044,82.0,642.1
365,482012106004045,61.0,374.8
366,482012106004046,24.0,436.5
367,482012106004048,160.0,510.9
368,482012106004049,48.0,759.1
369,482012107001000,13.0,2152.3
370,482012107001001,12.0,2057.9
371,482012107001002,16.0,2057.8
372,482012107001003,36.0,1963.5
373,482012107001004,11.0,1867.8
374,482012107001005,19.0,1963.1
375,482012107001007,28.0,1681.3
376,482012107001008,2.0,1635.1
377,482012107001009,21.0,1777.3
378,482012107001013,1.0,1947.5
379,482012107001016,12.0,2062.6
380,482012107001017,6.0,1968.1
381,482012107001018,35.0,1873.9
382,482012107001019,35.0,1779.7
383,482012107001021,21.0,1678.5
384,482012107001022,34.0,1505.6
385,482012107001024,24.0,1697.7
386,482012107001025,27.0,1793.2
387,482012107001026,19.0,1794.4
388,482012107001027,2.0,1888.9
389,482012107001030,26.0,1890.2
390,482012107001031,24.0,1796.2
391,482012107001032,40.0,1700.3
392,482012107001033,18.0,1601.7
393,482012107001034,64.0,1451.2
394,482012107001035,7.0,1588.5
395,482012107001036,18.0,1510.8
396,482012107001037,41.0,1422.7
397,482012107001038,16.0,1232.4
398,482012107001040,41.0,1512.1
399,482012107001041,28.0,1609.5
400,482012107001042,21.0,1705.5
401,482012107001043,15.0,1706.0
402,482012107002001,16.0,3064.6
403,482012107002004,85.0,2771.7
404,482012107002006,10.0,2249.1
405,482012107002007,17.0,2775.9
406,482012107002008,19.0,2959.7
407,482012107002009,4.0,2961.1
408,482012107002010,17.0,2960.9
409,482012107002011,30.0,2866.8
410,482012107002012,11.0,2994.3
411,482012107002013,14.0,2867.2
412,482012107002014,53.0,2768.8
413,482012107002015,32.0,2584.3
414,482012107002016,14.0,2584.1
415,482012107002017,22.0,2394.5
416,482012107002018,22.0,2583.3
417,482012107002019,29.0,2675.5
418,482012107002020,37.0,2772.4
419,482012107002021,17.0,2683.4
420,482012107002022,26.0,2777.0
421,482012107002023,26.0,2872.1
422,482012107002024,14.0,2681.4
423,482012107002025,22.0,2587.4
424,482012107002026,32.0,2587.3
425,482012107002027,36.0,2492.4
426,482012107002028,22.0,2587.3
427,482012107002029,43.0,2494.3
428,482012107002030,27.0,2306.8
429,482012107002031,24.0,2306.9
430,482012107002032,16.0,2401.5
431,482012107002033,34.0,2211.5
432,482012107002034,15.0,2396.3
433,482012107002035,58.0,2494.5
434,482012107002036,35.0,2495.1
435,482012107002037,31.0,2683.6
436,482012107002038,11.0,2770.9
437,482012107002043,38.0,2209.9
438,482012107003000,23.0,2589.6
439,482012107003001,9.0,2401.6
440,482012107003002,88.0,2306.7
441,482012107003003,37.0,2303.9
442,482012107003004,56.0,2117.3
443,482012107003005,10.0,2021.3
444,482012107003006,19.0,1927.7
445,482012107003007,26.0,2119.7
446,482012107003008,34.0,2211.1
447,482012107003009,21.0,2308.1
448,482012107003010,18.0,2402.4
449,482012107003011,9.0,2403.2
450,482012107003012,10.0,2311.3
451,482012107003013,29.0,2311.6
452,482012107003014,68.0,2215.8
453,482012107003015,27.0,2120.0
454,482012107003016,22.0,1932.9
455,482012107003017,52.0,1835.1
456,482012107003018,27.0,1757.9
457,482012107003019,25.0,1855.6
458,482012107003020,27.0,2041.6
459,482012107003021,25.0,2044.5
460,482012107003022,31.0,2234.6
461,482012107003023,15.0,2234.2
462,482012107003024,25.0,2249.0
463,482012107003025,18.0,2139.4
464,482012107003026,42.0,1965.6
465,482012108001003,46.0,3911.3
466,482012108001004,48.0,3791.6
467,482012108001005,131.0,3722.1
468,482012108001006,29.0,3888.4
469,482012108001007,95.0,3947.1
470,482012108001008,39.0,3816.0
471,482012108001012,24.0,3568.0
472,482012108001015,1.0,5364.8
473,482012108001039,21.0,1845.0
474,482012108001040,6.0,1615.3
475,482012108001046,29.0,1141.2
476,482012108001047,34.0,1306.3
477,482012108001048,28.0,1517.3
478,482012108001049,27.0,1582.4
479,482012108001057,114.0,3131.1
480,482012108001062,263.0,2900.8
481,482012108001063,1.0,3126.0
482,482012108001065,99.0,2216.4
483,482012108001066,34.0,2156.1
484,482012108001067,1.0,1896.6
485,482012108001068,32.0,2046.8
486,482012108001069,23.0,1849.1
487,482012108001070,35.0,2655.3
488,482012108001072,34.0,2457.1
489,482012108001073,23.0,2457.4
490,482012108001074,33.0,2252.2
491,482012108001075,9.0,2136.9
492,482012108001076,2.0,1658.9
493,482012108001077,35.0,1667.9
494,482012108001079,25.0,2105.2
495,482012108001080,3.0,1933.9
496,482012108001085,11.0,1067.8
497,482012108001086,43.0,937.7
498,482012108001087,4.0,1054.6
499,482012108002000,4.0,4199.4
500,482012108002003,26.0,1858.2
501,482012108002004,26.0,1689.4
502,482012108002005,19.0,1660.0
503,482012108002006,12.0,1558.0
504,482012108002008,22.0,1760.6
505,482012108002012,35.0,1098.1
506,482012108002013,23.0,939.6
507,482012108002014,38.0,1002.5
508,482012108002015,39.0,1162.1
509,482012108002016,73.0,1122.2
510,482012108002019,35.0,1870.1
511,482012108002020,23.0,1870.5
512,482012108002021,15.0,1677.5
513,482012108002022,20.0,1591.9
514,482012108002023,62.0,1669.2
515,482012108002024,18.0,1768.7
516,482012108002025,30.0,1869.1
517,482012108002026,8.0,1966.5
518,482012108002027,14.0,2037.1
519,482012108002028,7.0,2037.2
520,482012108002029,26.0,2217.0
521,482012108002030,11.0,2133.6
522,482012108002031,21.0,2114.9
523,482012108002032,29.0,1979.0
524,482012108002033,19.0,1879.2
525,482012108002034,57.0,1779.5
526,482012108002035,65.0,1701.7
527,482012108002036,7.0,1811.3
528,482012108002037,51.0,1889.5
529,482012108002038,27.0,1986.9
530,482012108002039,5.0,2088.2
531,482012108002040,13.0,2187.1
532,482012108002041,18.0,2198.6
533,482012108002042,10.0,2297.2
534,482012108002043,10.0,2380.1
535,482012108002044,16.0,1999.3
536,482012108002045,13.0,1920.9
537,482012108002046,34.0,2089.3
538,482012108002047,43.0,1897.1
539,482012108002048,40.0,2033.3
540,482012108002051,47.0,1123.4
541,482012108002052,17.0,950.8
542,482012108002053,32.0,1043.9
543,482012108002055,16.0,2142.8
544,482012108002056,11.0,2142.9
545,482012108002057,30.0,2198.3
546,482012108002058,20.0,2097.7
547,482012108002059,85.0,1136.9
548,482012108002060,49.0,1237.9
549,482012109001003,15.0,4627.3
550,482012109001004,21.0,4611.3
551,482012109001005,5.0,4302.3
552,482012109001006,84.0,4131.3
553,482012109001007,32.0,4347.8
554,482012109001008,69.0,3804.6
555,482012109001009,61.0,3921.8
556,482012109001010,59.0,4180.7
557,482012109001011,63.0,4168.4
558,482012109001012,32.0,3720.9
559,482012109001013,62.0,4044.7
560,482012109001014,51.0,4634.7
561,482012109001016,56.0,4509.0
562,482012109001017,30.0,4183.1
563,482012109001018,21.0,3994.5
564,482012109001037,39.0,4255.5
565,482012109001038,48.0,4328.3
566,482012109001041,65.0,3567.2
567,482012109001042,71.0,3678.8
568,482012109001043,2.0,4205.2
569,482012109001044,22.0,4253.8
570,482012109001045,65.0,3567.6
571,482012109001046,10.0,3527.6
