,index,population,supermarket
1944,530330032006043,60.0,1225.2
1945,530330032006044,52.0,1362.3
1946,530330032006045,36.0,1303.0
1947,530330032006046,27.0,980.6
1948,530330032007000,60.0,1493.4
1949,530330032007001,53.0,1696.7
1950,530330032007002,52.0,1841.6
1951,530330032007003,52.0,1840.0
1952,530330032007004,47.0,1938.0
1953,530330032007005,34.0,1886.0
1954,530330032007006,22.0,1808.2
1955,530330032007007,13.0,1753.1
1956,530330032007008,54.0,1637.4
1957,530330032007009,57.0,1617.7
1958,530330032007010,69.0,1416.9
1959,530330032007011,71.0,1336.1
1960,530330032007012,7.0,1575.5
1961,530330032007013,69.0,1459.1
1962,530330032007014,61.0,1258.4
1963,530330032007015,59.0,1177.8
1964,530330032007016,59.0,1380.9
1965,530330032007017,99.0,1749.0
1966,530330032007018,66.0,1300.2
1967,530330032007019,67.0,1097.7
1968,530330032007020,44.0,2102.0
1969,530330033001001,28.0,126.2
1970,530330033001002,77.0,206.8
1971,530330033001003,68.0,290.3
1972,530330033001004,58.0,366.2
1973,530330033001005,67.0,447.1
1974,530330033001006,82.0,515.4
1975,530330033001007,72.0,439.5
1976,530330033001008,90.0,398.4
1977,530330033001009,111.0,387.1
1978,530330033001010,117.0,200.7
1979,530330033001011,16.0,79.6
1980,530330033001012,43.0,357.7
1981,530330033001013,63.0,521.5
1982,530330033001014,73.0,600.4
1983,530330033001015,68.0,525.9
1984,530330033001016,54.0,488.4
1985,530330033001017,68.0,405.6
1986,530330033001018,23.0,325.9
1987,530330033002000,66.0,487.5
1988,530330033002001,67.0,775.8
1989,530330033002002,65.0,571.2
1990,530330033002003,42.0,632.2
1991,530330033002004,65.0,862.3
1992,530330033002005,79.0,596.9
1993,530330033002006,89.0,676.5
1994,530330033002007,75.0,862.5
1995,530330033002008,106.0,608.2
1996,530330033002009,76.0,527.2
1997,530330033002010,69.0,783.4
1998,530330033002011,93.0,755.4
1999,530330033002012,61.0,870.2
2000,530330033002013,80.0,702.5
2001,530330033002014,76.0,447.1
2002,530330033003001,136.0,442.6
2003,530330033003003,89.0,450.5
2004,530330033003004,128.0,562.3
2005,530330033003005,70.0,669.8
2006,530330033003006,73.0,448.3
2007,530330033003007,185.0,521.8
2008,530330033003010,146.0,522.5
2009,530330033003011,83.0,530.4
2010,530330033003012,109.0,752.5
2011,530330033003013,77.0,844.8
2012,530330033003014,70.0,624.4
2013,530330033003015,134.0,529.8
2014,530330033003017,11.0,392.1
2015,530330033003018,188.0,448.9
2016,530330033003019,83.0,544.5
2017,530330033003020,112.0,763.2
2018,530330033004000,52.0,850.0
2019,530330033004001,48.0,874.5
2020,530330033004002,149.0,723.1
2021,530330033004003,66.0,692.5
2022,530330033004004,101.0,774.9
2023,530330033004005,55.0,825.9
2024,530330033004006,112.0,620.6
2025,530330033004007,99.0,529.9
2026,530330033004008,102.0,745.3
2027,530330033004009,70.0,665.3
2028,530330033004010,128.0,459.9
2029,530330033004011,102.0,337.8
2030,530330033004012,94.0,583.8
2031,530330033005000,48.0,353.9
2032,530330033005001,69.0,433.0
2033,530330033005002,80.0,513.4
2034,530330033005003,43.0,688.6
2035,530330033005005,69.0,931.7
2036,530330033005006,63.0,1012.7
2037,530330033005007,66.0,966.7
2038,530330033005008,139.0,883.7
2039,530330033005009,65.0,930.5
2040,530330033005010,69.0,861.7
2041,530330033005011,57.0,781.4
2042,530330033005012,53.0,700.1
2043,530330033005013,69.0,779.9
2044,530330033005014,61.0,405.3
2045,530330033005015,76.0,325.0
2046,530330033005016,38.0,179.6
2047,530330034001000,57.0,968.6
2048,530330034001001,56.0,998.4
2049,530330034001002,66.0,922.7
2050,530330034001003,97.0,827.0
2051,530330034001004,64.0,746.0
2052,530330034001005,97.0,665.7
2053,530330034001006,47.0,587.1
2054,530330034001007,20.0,536.7
2055,530330034001008,67.0,717.0
2056,530330034001009,85.0,793.2
2057,530330034001010,89.0,872.0
2058,530330034001011,87.0,948.6
2059,530330034001012,89.0,1031.0
2060,530330034001013,84.0,1125.4
2061,530330034001014,79.0,1202.1
2062,530330034001015,56.0,1170.9
2063,530330034002000,78.0,560.6
2064,530330034002001,70.0,607.6
2065,530330034002002,66.0,527.8
2066,530330034002003,69.0,455.0
2067,530330034002004,62.0,379.2
2068,530330034002005,58.0,303.6
2069,530330034002006,69.0,227.9
2070,530330034002007,75.0,153.0
2071,530330034002008,31.0,113.8
2072,530330034002009,25.0,315.6
2073,530330034002010,55.0,351.1
2074,530330034002011,72.0,426.1
2075,530330034002012,50.0,501.5
2076,530330034002013,84.0,577.6
2077,530330034002014,73.0,651.9
2078,530330034002015,71.0,725.9
2079,530330034002016,54.0,805.7
2080,530330034002017,77.0,764.0
2081,530330034003000,88.0,1328.1
2082,530330034003001,62.0,1160.4
2083,530330034003002,70.0,1077.1
2084,530330034003003,73.0,997.3
2085,530330034003004,44.0,914.7
2086,530330034003005,43.0,835.1
2087,530330034003006,49.0,672.2
2088,530330034003007,55.0,914.7
2089,530330034003008,20.0,1048.0
2090,530330034003009,57.0,1158.9
2091,530330034003010,250.0,1422.7
2092,530330034003011,21.0,1148.3
2093,530330034003012,22.0,1036.1
2094,530330034003013,20.0,988.9
2095,530330034003014,34.0,955.1
2096,530330034003015,28.0,828.3
2097,530330034003017,36.0,1225.0
2098,530330034003018,51.0,1373.4
2099,530330035001001,47.0,783.7
2100,530330035001002,65.0,773.2
2101,530330035001003,83.0,518.9
2102,530330035001004,62.0,421.2
2103,530330035001005,16.0,266.0
2104,530330035001006,119.0,407.4
2105,530330035001007,64.0,483.1
2106,530330035001008,76.0,689.7
2107,530330035001009,80.0,573.4
2108,530330035001010,110.0,614.5
2109,530330035001012,36.0,430.3
2110,530330035001013,61.0,591.4
2111,530330035001014,76.0,669.1
2112,530330035001015,71.0,870.6
2113,530330035001016,46.0,878.3
2114,530330035001017,20.0,961.2
2115,530330035001018,85.0,973.0
2116,530330035001019,66.0,722.6
2117,530330035001020,74.0,688.0
2118,530330035001024,18.0,1032.4
2119,530330035001025,48.0,1056.5
2120,530330035001026,79.0,866.4
2121,530330035002003,6.0,1131.8
2122,530330035002004,40.0,1045.4
2123,530330035002005,28.0,930.9
2124,530330035002006,20.0,839.8
2125,530330035002007,23.0,765.2
2126,530330035002008,55.0,688.0
2127,530330035002009,48.0,712.5
2128,530330035002010,74.0,825.9
2129,530330035002011,73.0,897.1
2130,530330035002012,65.0,1099.6
2131,530330035002013,62.0,1028.7
2132,530330035002014,25.0,906.6
2133,530330035002015,34.0,830.4
2134,530330035002016,31.0,754.7
2135,530330035002017,38.0,785.1
2136,530330035002018,29.0,894.2
2137,530330035002019,36.0,1090.9
2138,530330035002020,30.0,1200.8
2139,530330035002022,16.0,1295.0
2140,530330035002024,4.0,1357.5
2141,530330035002025,9.0,1369.1
2142,530330035002026,32.0,1355.9
2143,530330035002027,28.0,1277.0
2144,530330035002028,36.0,1090.8
2145,530330035002029,36.0,981.0
2146,530330035002030,62.0,875.4
2147,530330035002031,51.0,946.3
2148,530330035002032,36.0,1057.4
2149,530330035002033,32.0,1167.2
2150,530330035002034,30.0,1246.2
2151,530330035002035,38.0,1136.5
2152,530330035002036,21.0,1116.0
2153,530330035002037,53.0,982.1
2154,530330035002039,14.0,1428.4
2155,530330035002040,3.0,1426.8
2156,530330035002041,24.0,1350.8
2157,530330035002042,32.0,1403.0
2158,530330035002043,28.0,1512.7
2159,530330035002044,4.0,1462.5
2160,530330035002045,29.0,1532.1
2161,530330035003002,24.0,1111.5
2162,530330035003003,55.0,1057.3
2163,530330035003004,37.0,1126.7
2164,530330035003005,65.0,1356.5
2165,530330035003006,35.0,1174.3
2166,530330035003007,29.0,1354.4
2167,530330035003008,30.0,1437.3
2168,530330035003009,62.0,1296.5
2169,530330035003010,47.0,1283.7
2170,530330035003011,61.0,1502.7
2171,530330035003012,24.0,1041.9
2172,530330035003013,27.0,1117.7
2173,530330035003014,33.0,1265.5
2174,530330035003015,63.0,1369.3
2175,530330035003016,41.0,1449.8
2176,530330035003017,113.0,1381.1
2177,530330035003018,12.0,1389.7
2178,530330035003019,51.0,1265.3
2179,530330035003020,33.0,1173.2
2180,530330035003021,49.0,1146.0
2181,530330035003022,36.0,1058.8
2182,530330035003023,71.0,919.7
2183,530330035003024,2.0,912.5
2184,530330035003025,43.0,1274.0
2185,530330035003026,114.0,1176.7
2186,530330035003029,42.0,1293.3
2187,530330036001002,35.0,387.3
2188,530330036001004,41.0,186.2
2189,530330036001005,29.0,90.2
2190,530330036001006,16.0,254.6
2191,530330036001008,31.0,255.9
2192,530330036001009,17.0,336.8
2193,530330036001010,26.0,431.6
2194,530330036001011,53.0,371.0
2195,530330036001012,94.0,461.6
2196,530330036001016,121.0,570.7
2197,530330036001017,121.0,626.0
2198,530330036001020,55.0,480.4
2199,530330036001021,41.0,523.2
2200,530330036001022,96.0,376.6
2201,530330036001023,64.0,375.0
2202,530330036001024,31.0,476.2
2203,530330036001025,38.0,565.5
2204,530330036001026,71.0,467.7
2205,530330036001027,60.0,566.2
2206,530330036001028,12.0,723.2
2207,530330036001039,22.0,1005.0
2208,530330036001040,23.0,698.4
2209,530330036001041,49.0,692.8
2210,530330036001042,43.0,1014.9
2211,530330036001043,36.0,1054.7
2212,530330036001044,12.0,1607.0
2213,530330036001047,14.0,760.1
2214,530330036001048,17.0,744.0
2215,530330036002002,33.0,345.1
2216,530330036002003,41.0,239.1
2217,530330036002009,60.0,183.8
2218,530330036002010,54.0,80.4
2219,530330036002011,61.0,248.5
2220,530330036002012,47.0,243.9
2221,530330036002013,226.0,416.9
2222,530330036002014,12.0,312.3
2223,530330036002015,58.0,437.8
2224,530330036002016,56.0,458.4
2225,530330036002017,34.0,512.9
2226,530330036002018,16.0,633.0
2227,530330036002019,65.0,567.6
2228,530330036002020,44.0,545.8
2229,530330036002021,11.0,429.4
2230,530330036002022,57.0,361.3
2231,530330036002023,3.0,328.6
2232,530330036002026,135.0,312.0
2233,530330036002027,40.0,294.3
2234,530330036002028,88.0,393.1
2235,530330036002030,141.0,251.5
2236,530330036003000,92.0,693.0
2237,530330036003001,54.0,758.3
2238,530330036003002,90.0,824.1
2239,530330036003003,57.0,822.6
2240,530330036003004,18.0,975.1
2241,530330036003005,29.0,986.8
2242,530330036003006,4.0,1056.8
2243,530330036003007,47.0,1116.8
2244,530330036003008,64.0,908.1
2245,530330036003009,78.0,909.2
2246,530330036003010,83.0,994.7
2247,530330036003011,74.0,994.1
2248,530330036003012,77.0,1258.0
2249,530330036003014,64.0,1078.8
2250,530330036003015,70.0,1073.5
2251,530330036003016,92.0,960.6
2252,530330036003017,68.0,895.2
2253,530330036003018,66.0,1340.0
2254,530330036003019,73.0,1382.9
2255,530330036003020,48.0,1122.3
2256,530330036003021,45.0,1116.9
2257,530330036004000,226.0,365.6
2258,530330036004001,174.0,281.2
2259,530330036004005,74.0,768.7
2260,530330036004007,166.0,432.8
2261,530330036004008,263.0,386.2
2262,530330036004010,232.0,520.0
2263,530330036004011,123.0,510.3
2264,530330036004013,63.0,481.4
2265,530330036004014,202.0,582.8
2266,530330036004015,66.0,691.7
2267,530330036004016,53.0,571.4
2268,530330036004017,46.0,607.3
2269,530330036004018,28.0,738.4
2270,530330036004019,65.0,793.4
2271,530330036004020,48.0,880.3
2272,530330038001000,45.0,238.5
2273,530330038001001,55.0,370.5
2274,530330038001002,98.0,478.8
2275,530330038001003,51.0,1058.6
2276,530330038001004,61.0,973.8
2277,530330038001005,62.0,895.7
2278,530330038001006,67.0,761.2
2279,530330038001007,60.0,529.0
2280,530330038001008,96.0,447.8
2281,530330038001009,65.0,660.0
2282,530330038001010,247.0,615.4
2283,530330038001011,14.0,866.7
2284,530330038001012,60.0,848.9
2285,530330038001013,61.0,927.6
2286,530330038001014,55.0,1014.9
2287,530330038002000,56.0,822.9
2288,530330038002001,72.0,737.8
2289,530330038002002,68.0,845.3
2290,530330038002003,21.0,883.9
2291,530330038002004,81.0,1145.4
2292,530330038002005,31.0,1130.0
2293,530330038002006,29.0,1052.6
2294,530330038002007,53.0,833.6
2295,530330038002008,31.0,968.5
2296,530330038002009,51.0,1121.8
2297,530330038002010,71.0,1225.2
2298,530330038002011,60.0,1307.2
2299,530330038002012,63.0,1387.0
2300,530330038002013,157.0,1424.0
2301,530330038002014,65.0,1174.4
2302,530330038002015,52.0,1094.3
2303,530330039001000,74.0,658.2
2304,530330039001001,30.0,528.9
2305,530330039001002,56.0,410.0
2306,530330039001003,42.0,303.5
2307,530330039001004,301.0,513.1
2308,530330039001005,32.0,612.4
2309,530330039001006,51.0,650.9
2310,530330039001007,56.0,571.1
2311,530330039001008,58.0,770.3
2312,530330039001009,56.0,545.8
2313,530330039001010,49.0,610.4
2314,530330039001011,126.0,731.9
2315,530330039001012,41.0,601.8
2316,530330039001013,48.0,509.6
2317,530330039001014,61.0,707.2
2318,530330039001015,36.0,506.7
2319,530330039001016,66.0,427.8
2320,530330039001017,77.0,637.1
2321,530330039001018,58.0,430.1
2322,530330039001019,50.0,325.1
2323,530330039001020,45.0,405.2
2324,530330039001021,59.0,484.5
2325,530330039001022,48.0,316.0
2326,530330039001023,45.0,239.4
2327,530330039001024,59.0,69.3
2328,530330039001025,53.0,263.4
2329,530330039002000,117.0,1296.1
2330,530330039002001,37.0,1246.6
2331,530330039002002,139.0,1069.7
2332,530330039002003,24.0,945.6
2333,530330039002004,36.0,1055.3
2334,530330039002005,30.0,891.6
2335,530330039002006,44.0,1014.6
2336,530330039002007,59.0,1101.1
2337,530330039002008,57.0,916.3
2338,530330039002009,54.0,772.1
2339,530330039002010,44.0,687.2
2340,530330039002011,35.0,888.1
2341,530330039002012,41.0,813.7
2342,530330039002013,31.0,768.6
2343,530330039002014,37.0,678.2
2344,530330039002015,33.0,704.8
2345,530330039002016,61.0,670.1
2346,530330039002017,72.0,364.3
2347,530330039002018,70.0,463.8
2348,530330039002019,19.0,567.2
2349,530330039002020,55.0,612.2
2350,530330040001004,4.0,3625.9
2351,530330040001007,27.0,2002.4
2352,530330040001014,183.0,2355.7
2353,530330040001017,1.0,2480.2
2354,530330040001018,59.0,1735.3
2355,530330040001019,66.0,1686.5
2356,530330040001020,80.0,1851.8
2357,530330040001021,1.0,1670.6
2358,530330040001022,13.0,1670.5
2359,530330040001023,22.0,1836.3
2360,530330040001024,109.0,1896.9
2361,530330040001025,54.0,2169.3
2362,530330040001026,183.0,2625.4
2363,530330040001027,424.0,2372.4
2364,530330040001028,97.0,2329.7
2365,530330040001029,53.0,2091.6
2366,530330040001031,25.0,1798.7
2367,530330040001032,71.0,1631.8
2368,530330040001033,67.0,1605.8
2369,530330040001034,47.0,2052.8
2370,530330040001035,115.0,2055.2
2371,530330040002000,59.0,1550.3
2372,530330040002001,47.0,1462.0
2373,530330040002002,58.0,1361.4
2374,530330040002003,48.0,1383.5
2375,530330040002004,52.0,1483.9
2376,530330040002005,70.0,1591.0
2377,530330040002006,91.0,1664.3
2378,530330040002007,35.0,1742.5
2379,530330040002008,68.0,1512.2
2380,530330040002009,78.0,1410.9
2381,530330040002010,52.0,1311.5
2382,530330040002011,67.0,1211.0
2383,530330040002012,53.0,1212.9
2384,530330040002013,57.0,1226.8
2385,530330040002014,82.0,1368.4
2386,530330040002015,49.0,1336.3
2387,530330040002017,23.0,866.3
2388,530330041001000,243.0,2509.8
2389,530330041001001,298.0,2174.3
2390,530330041001002,189.0,2128.3
2391,530330041001003,42.0,1906.1
2392,530330041001005,51.0,2267.0
2393,530330041001006,34.0,2470.3
2394,530330041001007,23.0,2480.6
2395,530330041001008,41.0,2241.9
2396,530330041001009,72.0,2065.6
2397,530330041001010,65.0,1865.0
2398,530330041001011,39.0,1628.1
2399,530330041001012,7.0,1876.1
2400,530330041001013,66.0,1856.0
2401,530330041001014,78.0,1877.4
2402,530330041001015,58.0,2053.3
2403,530330041001016,39.0,2103.6
2404,530330041001017,15.0,1956.0
2405,530330041001018,32.0,2559.4
2406,530330041001019,50.0,2379.7
2407,530330041002002,2.0,2724.1
2408,530330041002003,188.0,2363.0
2409,530330041002004,12.0,1827.5
2410,530330041002005,20.0,1874.5
2411,530330041002006,23.0,2068.8
2412,530330041002013,125.0,2140.9
2413,530330041002014,206.0,2095.8
2414,530330041002015,24.0,1226.2
2415,530330041002016,189.0,1686.2
2416,530330041002017,46.0,1576.8
2417,530330041002018,19.0,1325.7
2418,530330041002019,203.0,1650.4
2419,530330041002020,44.0,1607.9
2420,530330041002021,41.0,1689.8
2421,530330041002022,8.0,1498.5
2422,530330041002023,37.0,1485.3
2423,530330041002024,40.0,1785.1
2424,530330041002025,88.0,1792.1
2425,530330041002026,22.0,1595.1
2426,530330041002027,59.0,1232.5
2427,530330041002028,42.0,1029.1
2428,530330041002029,60.0,1431.6
2429,530330041002030,16.0,1911.6
2430,530330041002031,38.0,1687.4
2431,530330041002032,34.0,1962.1
2432,530330041002033,80.0,1296.0
2433,530330041003000,83.0,2350.6
2434,530330041003001,4.0,2345.0
2435,530330041003002,46.0,2290.4
2436,530330041003003,105.0,2212.8
2437,530330041003004,62.0,2036.5
2438,530330041003005,44.0,1827.2
2439,530330041003006,29.0,1749.6
2440,530330041003007,49.0,1582.2
2441,530330041003008,173.0,1428.7
2442,530330041003009,88.0,1740.2
2443,530330041003010,63.0,1821.4
2444,530330041003011,59.0,1821.4
2445,530330041003012,82.0,2007.9
2446,530330041003013,21.0,2034.3
2447,530330041003014,60.0,1751.8
2448,530330041003015,70.0,1549.7
2449,530330041003016,46.0,1562.2
2450,530330041003017,108.0,1507.1
2451,530330041003018,28.0,1712.2
2452,530330041003019,26.0,1775.2
2453,530330041003020,19.0,1882.0
2454,530330041003021,6.0,1929.4
2455,530330041003022,58.0,1718.0
2456,530330041003023,95.0,1748.2
2457,530330041003024,37.0,2040.4
2458,530330041004000,109.0,1287.7
2459,530330041004001,91.0,1116.1
2460,530330041004002,29.0,1031.9
2461,530330041004003,97.0,1132.0
2462,530330041004004,67.0,1246.1
2463,530330041004005,74.0,982.3
2464,530330041004006,76.0,810.8
2465,530330041004007,54.0,1103.0
2466,530330041004008,64.0,939.5
2467,530330041004009,55.0,990.7
2468,530330041004010,62.0,1068.0
2469,530330041004011,64.0,1069.2
2470,530330041004012,75.0,1147.8
2471,530330041004013,68.0,1260.0
2472,530330041004014,67.0,1460.3
2473,530330041004015,76.0,1360.9
2474,530330041004017,51.0,1268.7
2475,530330041004018,40.0,728.6
2476,530330041005000,20.0,855.4
2477,530330041005002,155.0,943.3
2478,530330041005003,106.0,1235.1
2479,530330041005009,97.0,1380.7
2480,530330041005010,108.0,1295.8
2481,530330041005013,3.0,1598.0
2482,530330041005014,57.0,1212.3
2483,530330041005015,38.0,1296.9
2484,530330041005016,41.0,1251.6
2485,530330041005017,37.0,1270.2
2486,530330041005018,14.0,717.8
2487,530330041005020,13.0,578.0
2488,530330041005021,337.0,747.8
2489,530330041005022,21.0,635.8
2490,530330041005023,19.0,711.9
2491,530330041005024,18.0,792.8
2492,530330041005025,21.0,816.6
2493,530330041005026,15.0,787.8
2494,530330041006000,158.0,2062.6
2495,530330041006001,64.0,2039.7
2496,530330041006002,48.0,1891.1
2497,530330041006003,12.0,2283.4
2498,530330041006005,75.0,2574.3
2499,530330041006006,32.0,2059.1
2500,530330041006007,28.0,1912.3
2501,530330041006008,38.0,1875.0
2502,530330041006009,28.0,1735.3
2503,530330041006010,50.0,1639.1
2504,530330041006011,62.0,1350.0
2505,530330041006012,19.0,1813.7
2506,530330041006013,55.0,1954.4
2507,530330041006014,5.0,1906.9
2508,530330041006015,27.0,2099.6
2509,530330041006016,66.0,2331.6
2510,530330041006017,70.0,2145.1
2511,530330041006020,44.0,2521.6
2512,530330042001000,76.0,1844.6
2513,530330042001001,26.0,1874.2
2514,530330042001002,258.0,1492.4
2515,530330042001003,51.0,1405.8
2516,530330042001004,95.0,1375.7
2517,530330042001005,84.0,1175.0
2518,530330042001006,74.0,1058.9
2519,530330042001007,53.0,897.8
2520,530330042001008,49.0,783.3
2521,530330042001009,78.0,783.6
2522,530330042001010,57.0,812.2
2523,530330042001011,53.0,814.2
2524,530330042001013,26.0,1017.7
2525,530330042001014,22.0,962.2
2526,530330042001015,45.0,977.9
2527,530330042001016,61.0,935.0
2528,530330042001017,33.0,779.1
2529,530330042001018,68.0,898.9
2530,530330042001019,59.0,789.7
2531,530330042001020,36.0,822.6
2532,530330042001021,84.0,1016.9
2533,530330042001022,54.0,1030.0
2534,530330042001023,9.0,1046.7
2535,530330042001024,23.0,894.8
2536,530330042001025,28.0,897.7
2537,530330042001026,75.0,920.8
2538,530330042001032,2.0,827.5
2539,530330042002000,57.0,464.7
2540,530330042002001,48.0,366.3
2541,530330042002002,92.0,464.9
2542,530330042002003,66.0,258.1
2543,530330042002004,47.0,432.8
2544,530330042002005,69.0,492.8
2545,530330042002006,69.0,467.5
2546,530330042002007,74.0,568.3
2547,530330042002008,59.0,667.0
2548,530330042002009,71.0,671.6
2549,530330042002010,76.0,567.9
2550,530330042002011,63.0,488.9
2551,530330042002012,57.0,567.1
2552,530330042002013,51.0,467.6
2553,530330042002014,67.0,389.6
2554,530330042002015,72.0,105.0
2555,530330042002016,40.0,274.5
2556,530330042002017,28.0,593.8
2557,530330042002018,92.0,537.8
2558,530330042002019,43.0,140.0
2559,530330042002020,35.0,1263.3
2560,530330042002023,344.0,1276.6
2561,530330042002024,12.0,1218.2
2562,530330042003001,38.0,342.7
2563,530330042003002,88.0,459.0
2564,530330042003004,51.0,483.9
2565,530330042003005,40.0,494.5
2566,530330042003006,33.0,540.9
2567,530330042003007,37.0,627.9
2568,530330042003008,29.0,623.2
2569,530330042003009,35.0,712.8
2570,530330042003010,31.0,707.4
2571,530330042003011,20.0,1069.8
2572,530330042003012,27.0,446.4
2573,530330042003013,34.0,531.8
2574,530330042003014,5.0,516.5
2575,530330042003015,45.0,678.2
2576,530330042003016,35.0,712.9
2577,530330042003017,33.0,667.4
2578,530330042003018,42.0,847.1
2579,530330042003019,44.0,652.1
2580,530330042003020,92.0,634.9
2581,530330042003021,48.0,770.2
2582,530330042003022,23.0,709.2
2583,530330042003023,29.0,670.5
2584,530330042003024,28.0,630.9
2585,530330042003026,31.0,668.3
2586,530330042003027,35.0,714.8
2587,530330042003029,181.0,909.1
2588,530330042003030,27.0,596.5
2589,530330042003031,103.0,572.6
2590,530330042003032,45.0,585.8
2591,530330042003033,3.0,603.8
2592,530330042003040,17.0,634.7
2593,530330042003041,32.0,644.9
2594,530330042003042,23.0,744.0
2595,530330042003043,20.0,447.7
2596,530330042003044,15.0,585.0
2597,530330042003045,29.0,519.4
2598,530330042003046,27.0,495.4
2599,530330042003047,42.0,585.3
2600,530330042004000,57.0,272.7
2601,530330042004001,28.0,317.7
2602,530330042004002,30.0,351.8
2603,530330042004003,28.0,403.4
2604,530330042004004,37.0,430.9
2605,530330042004005,30.0,480.5
2606,530330042004006,28.0,518.8
2607,530330042004007,73.0,720.7
2608,530330042004008,36.0,635.7
2609,530330042004009,46.0,602.3
2610,530330042004010,60.0,517.0
2611,530330042004011,53.0,474.7
2612,530330042004012,57.0,460.8
2613,530330042004013,44.0,460.3
2614,530330042004014,64.0,256.4
2615,530330042004015,55.0,342.0
2616,530330042004016,65.0,424.6
2617,530330042004017,65.0,626.9
2618,530330042004018,46.0,711.4
2619,530330042004019,74.0,823.3
2620,530330042004020,71.0,608.2
2621,530330042004021,83.0,425.3
2622,530330042004022,36.0,257.3
2623,530330042004023,52.0,235.7
2624,530330042004024,38.0,550.0
2625,530330042004025,46.0,511.7
2626,530330042004026,29.0,466.7
2627,530330042004027,44.0,424.6
2628,530330042004028,45.0,383.1
2629,530330042004029,30.0,344.7
2630,530330042004030,35.0,341.8
2631,530330042005000,82.0,628.3
2632,530330042005001,78.0,707.0
2633,530330042005003,52.0,866.5
2634,530330042005004,76.0,943.6
2635,530330042005005,69.0,1023.7
2636,530330042005006,66.0,1225.4
2637,530330042005007,69.0,1145.9
2638,530330042005008,60.0,1068.4
2639,530330042005009,72.0,950.8
2640,530330042005010,27.0,909.4
2641,530330042005011,33.0,871.4
2642,530330042005012,59.0,830.6
2643,530330042005013,40.0,836.3
2644,530330042005015,33.0,1023.3
2645,530330042005016,41.0,1024.4
2646,530330042005017,73.0,1114.7
2647,530330042005018,161.0,1056.6
2648,530330042005019,75.0,911.8
2649,530330042005020,42.0,821.4
2650,530330042005021,42.0,773.3
2651,530330042005022,60.0,731.1
2652,530330042005023,40.0,638.2
2653,530330042005024,28.0,591.4
2654,530330042005025,27.0,792.6
2655,530330043011000,81.0,894.6
2656,530330043011001,5.0,971.9
2657,530330043011002,29.0,1050.1
2658,530330043011003,26.0,936.7
2659,530330043011004,78.0,836.2
2660,530330043011005,74.0,780.9
2661,530330043011006,121.0,546.9
2662,530330043011007,34.0,586.6
2663,530330043011008,42.0,608.2
2664,530330043011009,33.0,649.1
2665,530330043011010,696.0,634.3
2666,530330043012000,81.0,1102.5
2667,530330043012001,63.0,1184.6
2668,530330043012002,89.0,1264.3
2669,530330043012003,178.0,1445.1
2670,530330043012004,93.0,1358.7
2671,530330043012005,79.0,1267.8
2672,530330043012006,88.0,1465.6
2673,530330043012007,67.0,1385.9
2674,530330043012008,59.0,1304.0
2675,530330043012009,147.0,1115.3
2676,530330043012010,123.0,1102.8
2677,530330043012011,52.0,1066.3
2678,530330043012012,89.0,1157.7
2679,530330043013000,157.0,1849.2
2680,530330043013001,37.0,1268.3
2681,530330043013002,44.0,1189.0
2682,530330043013003,10.0,1143.3
2683,530330043013004,43.0,1103.2
2684,530330043013005,39.0,1026.1
2685,530330043013006,85.0,1228.7
2686,530330043013007,60.0,1236.5
2687,530330043013008,37.0,1276.2
2688,530330043013009,63.0,1401.5
2689,530330043013010,19.0,1727.1
2690,530330043013011,65.0,1648.6
2691,530330043013012,4.0,1363.9
2692,530330043013013,81.0,1241.3
2693,530330043013014,29.0,1365.3
2694,530330043013015,33.0,1250.9
2695,530330043013016,42.0,1667.9
2696,530330043013017,110.0,1386.9
2697,530330043013018,53.0,1156.9
2698,530330043013019,65.0,1238.3
2699,530330043013023,28.0,1220.3
2700,530330043021000,143.0,1096.8
2701,530330043021002,167.0,930.6
2702,530330043021003,107.0,907.3
2703,530330043021004,102.0,691.9
2704,530330043021005,76.0,1429.1
2705,530330043021006,171.0,1513.0
2706,530330043021007,315.0,830.5
2707,530330043021008,260.0,821.7
2708,530330043021009,422.0,909.8
2709,530330043021010,223.0,929.0
2710,530330043022000,61.0,1091.8
2711,530330043022001,67.0,1052.8
2712,530330043022002,35.0,1068.0
2713,530330043022003,263.0,928.1
2714,530330043022004,190.0,1078.8
2715,530330043022005,12.0,985.4
2716,530330043022006,52.0,1254.5
2717,530330043022007,279.0,653.6
2718,530330043022010,178.0,1318.6
2719,530330043022011,395.0,1175.9
2720,530330044001000,37.0,946.7
2721,530330044001001,51.0,864.7
2722,530330044001002,43.0,783.8
2723,530330044001003,51.0,704.5
2724,530330044001004,37.0,623.2
2725,530330044001005,63.0,660.3
2726,530330044001007,91.0,968.7
2727,530330044001008,32.0,956.3
2728,530330044001009,43.0,1066.3
2729,530330044001011,37.0,1176.4
2730,530330044001012,24.0,1153.3
2731,530330044001013,41.0,1102.5
2732,530330044001014,45.0,779.6
2733,530330044001015,25.0,875.4
2734,530330044001017,46.0,1068.6
2735,530330044001018,52.0,1002.6
2736,530330044001020,121.0,808.2
2737,530330044001021,111.0,692.2
2738,530330044001024,41.0,1061.4
2739,530330044001025,85.0,1259.7
2740,530330044001028,53.0,974.9
2741,530330044001029,124.0,933.5
2742,530330044002000,69.0,554.3
2743,530330044002001,64.0,379.3
2744,530330044002002,9.0,243.2
2745,530330044002003,1.0,83.4
