,id,dest_type,lon,lat
0,0,supermarket,-122.311059165925,47.61547749113903
1,1,supermarket,-122.3440956071938,47.68353593646671
2,2,supermarket,-122.386212125968,47.54447561265543
3,3,supermarket,-122.3979254644063,47.64247056737554
4,4,supermarket,-122.4004536472687,47.65527847581788
5,5,supermarket,-122.3778606096601,47.6494711019779
6,6,supermarket,-122.3560972636261,47.63769727475319
7,7,supermarket,-122.3172333462221,47.70938855040671
8,8,supermarket,-122.3761137140864,47.69020385973279
9,9,supermarket,-122.3138925022411,47.66430468923726
10,10,supermarket,-122.3848082812242,47.5819845616858
11,11,supermarket,-122.2830417476163,47.53747020662207
12,12,supermarket,-122.2951102044374,47.66208760682911
13,13,supermarket,-122.2893597684373,47.68251711927774
14,14,supermarket,-122.3860424070183,47.5798397061097
15,15,supermarket,-122.3667201717786,47.5166638495847
16,16,supermarket,-122.3035156161457,47.61801456320861
17,17,supermarket,-122.2680449286784,47.52101032550729
18,18,supermarket,-122.3576468449809,47.62393613447217
19,19,supermarket,-122.3119726903296,47.7180080842981
20,20,supermarket,-122.3131400625545,47.62046573313633
21,21,supermarket,-122.3169639827436,47.68194531306708
22,22,supermarket,-122.2879340944893,47.56926826277791
23,23,supermarket,-122.3742650598912,47.6682835724064
24,24,supermarket,-122.3849231863585,47.55960143983957
25,25,supermarket,-122.3435958693849,47.74096579201427
26,26,supermarket,-122.2836393667252,47.66822621243507
27,27,supermarket,-122.3741754273827,47.66985244940822
28,28,supermarket,-122.31291312855,47.5789797073941
29,29,supermarket,-122.3359475410241,47.66183741189288
30,30,supermarket,-122.3316295448118,47.47526025060013
31,31,supermarket,-122.2856694395691,47.60187549497316
32,32,supermarket,-122.3645535758976,47.63979661831473
33,33,supermarket,-122.3496429815882,47.66049472067244
34,34,supermarket,-122.3264426291212,47.61704681834215
35,35,supermarket,-122.37285862564,47.66277336215078
36,36,supermarket,-122.3757877331266,47.66614711131516
37,37,supermarket,-122.3759089371804,47.69291915872434
38,38,supermarket,-122.2901392046819,47.68977407361772
39,39,supermarket,-122.2917778322429,47.7240066599488
40,40,supermarket,-122.342480202259,47.70264828656818
41,41,supermarket,-122.279978352684,47.63481563983013
42,42,supermarket,-122.3636659116978,47.70193200173028
43,43,supermarket,-122.2955082190779,47.61233626283906
44,44,supermarket,-122.3377930744204,47.56885837021705
45,45,supermarket,-122.3123123497749,47.62272545260921
46,46,supermarket,-122.3189456509043,47.54791459612888
47,47,supermarket,-122.3810499639605,47.56196815653608
48,48,supermarket,-122.3221241100845,47.59776814093845
49,49,supermarket,-122.344502584431,47.61416742064958
50,50,supermarket,-122.3542467616931,47.50804513301365
51,51,supermarket,-122.3547103670648,47.50917813685849
52,52,supermarket,-122.3548746090665,47.51571721051736
53,53,supermarket,-122.3430268568963,47.72370748600481
54,54,supermarket,-122.3659332752224,47.52205037949336
55,55,supermarket,-122.38708017462,47.57774366905172
56,56,supermarket,-122.3147812287298,47.51572428220378
57,57,supermarket,-122.3703549913217,47.66256720135822
58,58,supermarket,-122.2484323379038,47.49633647597669
59,59,supermarket,-122.3358236616479,47.48904307578122
60,60,supermarket,-122.295170636579,47.72169054993602
